decision	tier	stem	title	route	ei	etype	label	imprint	number	kind	isbn	date	rak_title	rak_author	rak_publisher	publisher	g_pub	g_isbn	g_date	g_author	g_token	g6	g7	g8	prev_num	prev_isbn	next_num	next_isbn	decision_why	source	cover
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	5	ELEAD	9784785915513	1996-11	MF動物病院日誌(5)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	6	ELEAD	9784785915773	1997-06	MF動物病院日誌(6)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	7	ELEAD	9784785918033	1997-10	MF動物病院日誌(7)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	8	ELEAD	9784785918354	1998-04	MF動物病院日誌(8)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	9	ELEAD	9784785918699	1998-09	MF動物病院日誌(9)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	10	ELEAD	9784785919023	1999-04	MF動物病院日誌(10)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	11	ELEAD	9784785919566	1999-12	MF動物病院日誌(11)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	12	ELEAD	9784785919979	2000-05	MF動物病院日誌(12)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	13	ELEAD	9784785920487	2000-12	MF動物病院日誌(13)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	14	ELEAD	9784785920937	2001-06	MF動物病院日誌(14)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	15	ELEAD	9784785921866	2002-05	MF動物病院日誌(15)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	16	ELEAD	9784785922214	2002-08	MF動物病院日誌(16)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	maifurendo-doubutsubyouin-nisshi	MF動物病院日誌	seed4	0	standard	通常版	コミック	17	ELEAD	9784785922580	2002-12	MF動物病院日誌(17)	たらさわみち	少年画報社	少年画報社	o	o	o	o	o	o	o	o			18	9784785923556	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7859/78592258.gif
APPLY	ACCEPT	peace-mashuko	PEACE	canon:volumes	0	standard	通常版	Laqia comics	1	ELEAD	9784915858222	1992-03-06	PEACE(1)	摩周子	シュベール出版	不明	o	o	o	o	o	?	o	o			2	9784915858277	版元o+ISBN連番o+日付o	rakuten-local-elead	
APPLY	ACCEPT	plamo-kyoushirou	プラモ狂四郎	canon:extra[3]	4	deluxe	コミックボンボンデラックス	コミックボンボンデラックス	1	ELEAD	9784063131246	1990-01-17	プラモ狂四郎(1)	クラフト団/やまと虹一	講談社	講談社	o	o	o	o	o	o	o	o			4	9784063131277	版元o+ISBN連番o+日付o(既存候補13件も有)	rakuten-local-elead	
APPLY	REVIEW_TOKEN	shinshi-kyoutei-o-musubou	紳士協定を結ぼう!	canon:volumes	0	standard	通常版	あすかコミックスCL-DX	1	ELEAD	9784048541800	2008-05	紳士協定を結ぼう!	こうじま奈月	角川書店	角川書店	o	o	o	o	x	o	o	o			2	9784048544337	楽天題に巻番号は無いが版元o+ISBN連番o+日付o+著者o	rakuten-local-elead	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0485/04854180.jpg
APPLY	ACCEPT	shouwa-gokudoushi	昭和極道史	canon:extra[0]	1	shinsoban	バンブーコミックス(1997)	バンブーコミックス	1	ELEAD	9784812451601	1997-11-27	昭和極道史(1)	村上和彦	竹書房	竹書房	o	o	o	o	o	o	o	o			2	9784812451618	版元o+ISBN連番o+日付o	rakuten-local-elead	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1601/9784812451601.jpg
APPLY	ACCEPT	tokyo-kazoku	東京家族	seed4	0	standard	通常版	双葉社	1	ELEAD	9784575826920	2002-05	東京家族(1)	山崎紗也夏	双葉社		o	o	o	o	o	?	o	o			4	9784575828191	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	tokyo-kazoku	東京家族	seed4	0	standard	通常版	双葉社	2	ELEAD	9784575827255	2002-08	東京家族(2)	山崎紗也夏	双葉社		o	o	o	o	o	?	o	o			4	9784575828191	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	tokyo-kazoku	東京家族	seed4	0	standard	通常版	双葉社	3	ELEAD	9784575827675	2003-01	東京家族(3)	山崎紗也夏	双葉社		o	o	o	o	o	?	o	o			4	9784575828191	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5758/57582767.gif
APPLY	ACCEPT	wakaoku-sama-to-seerusuman	若奥様とセールスマン	canon:volumes	0	standard	通常版	Bunkasha comics	1	ELEAD	9784821197378	1999-03-29	若奥様とセールスマン(1)	こいずみまり	ぶんか社	ぶんか社	o	o	o	o	o	o	o	o			2	9784821198153	版元o+ISBN連番o+日付o(既存候補2件も有)	rakuten-local-elead	
APPLY	ACCEPT	watari	ワタリ	canon:extra[0]	1	bunkobon	小学館文庫(1983)	小学館文庫	1	ELEAD	9784091900418	1983-10	ワタリ(1)	白土三平	小学館	小学館	o	o	o	o	o	o	o	o			2	9784091900425	版元o+ISBN連番o+日付o(既存候補6件も有)	rakuten-local-elead	
HOLD	ACCEPT	nanahan-rider	750ライダー	seed4	1	bunkobon	文庫版	秋田文庫	1	ELEAD	9784253033121	1976-01	750ライダー(1)	石井いさみ	秋田書店	秋田書店	o	o	o	o	o	o		x			2	9784253171960	同じ頁の別版が既にこの巻を持つ=刊行run分裂頁(G8/G8b/G8c)	rakuten-local-elead	
HOLD	ACCEPT	plamo-kyoushirou	プラモ狂四郎	canon:extra[3]	4	deluxe	コミックボンボンデラックス	コミックボンボンデラックス	2	ELEAD	9784063131253	1990-02-17	プラモ狂四郎(2)	やまと虹一/クラフト団	講談社	講談社	o	o	o	o	o	o		x			4	9784063131277	同じ頁の別版が既にこの巻を持つ=刊行run分裂頁(G8/G8b/G8c)	rakuten-local-elead	
HOLD	ACCEPT	plamo-kyoushirou	プラモ狂四郎	canon:extra[3]	4	deluxe	コミックボンボンデラックス	コミックボンボンデラックス	3	ELEAD	9784063131260	1990-03-17	プラモ狂四郎(3)	やまと虹一/クラフト団	講談社	講談社	o	o	o	o	o	o		x			4	9784063131277	同じ頁の別版が既にこの巻を持つ=刊行run分裂頁(G8/G8b/G8c)	rakuten-local-elead	
