kengeki-issen	剣戟一閃	['imprint=SP comics = SPコミックス. SP pocket wide']	1冊	['寺沢大介', '大島やすいち']
kengou-yagyuu-juubei	剣豪柳生十兵衛	['imprint=SP pocket wide']	1冊	['岡村賢二']
kessen-sekigahara	決戦関ヶ原	['imprint=SP pocket wide']	2冊	['岡村賢二']
kettou-shinsengumi	血闘!新選組	['imprint=SP pocket wide']	1冊	['さいとう・たかを']
kitazaki-taku-senshuu	北崎拓選集	['title']	1冊	['北崎拓']
kodoku-no-gourmet-manpuku-selection	孤独のグルメ満腹セレクション	['title']	2冊	['久住昌之', '谷口ジロー']
kogarashi-monjirou-best-collection	木枯し紋次郎ベストコレクション	['imprint=SP pocket wide']	1冊	['小島剛夕']
koheita-no-yaiba	小平太ノ刃	['imprint=SP pocket wide']	1冊	['山口正人']
koko-wa-yes-to-ittekure-encore	ここはYESと言ってくれ アンコール	['title']	1冊	['吉井ハルアキ']
kubidai-hikiukenin	首代引受人	['imprint=SP pocket wide']	1冊	['平田弘史']
kuradashi-senshuu-comic-ran-soukan-20-shuunen-kinen-tokubetsu-henshuu	蔵出し選集!!コミック乱創刊20周年記念特別編集	['title']	1冊	['ながてゆか', '大島やすいち']
kurofune-kitaru	黒船来たる	['imprint=Chukoコミックlite']	1冊	['石ノ森章太郎']
kusumoto-maki-senshuu	楠本まき選集	['title']	5冊	['楠本まき']
kyoufu-shinrei-jubaku-selection	恐怖!心霊呪縛セレクション	['title']	1冊	['服部あゆみ', '古塚利穂']
kyouseisaku-selection	叶精作セレクション	['title']	1冊	['叶精作']
last-encore	ラストアンコール	['title']	3冊	['志宇']
legend-of-golgo-13-assassin-rose	Legend of ゴルゴ13 アサシン・ローズ	['imprint=SP pocket wide']	1冊	['さいとう・たかを']
legend-of-golgo-13-cross-of-iron	Legend ofゴルゴ13クロス・オブ・アイアン	['imprint=SP pocket wide']	1冊	['さいとう・たかを']
legend-of-golgo-13-the-best-4	Legend ofゴルゴ13ザ・ベスト4	['imprint=SP pocket wide']	1冊	['さいとう・たかを']
legend-of-golgo-13-the-red-star	Legend ofゴルゴ13ザ・レッドスター	['imprint=SP pocket wide']	1冊	['さいとう・たかを']
majikowa	マジ怖	['imprint=SP pocket wide']	1冊	['のうずまみ', '光永健一']
mandaraya-no-ryouta-kouki-senshuu	まんだら屋の良太後期選集	['title']	5冊	['畑中純']
manga-heike-monogatari-2012	マンガ平家物語	['imprint=Chukoコミックlite special']	2冊	['横山光輝']
manga-kojiki-2012	マンガ古事記	['imprint=Chukoコミックlite special']	1冊	['石ノ森章太郎']
manga-mukashi-no-umaimon	漫画昔の美味いもん	['imprint=SP pocket wide']	1冊	['魚乃目三太', '杉作']
masumura-hiroshi-miyazawa-kenji-senshuu	ますむら・ひろし宮沢賢治選集	['title']	3冊	['ますむらひろし']
mei-tantei-asami-mitsuhiko-ando-ryojou-mystery-comic-selection	名探偵浅見光彦＆旅情ミステリーコミックセレクション	['title']	23冊	['ひたか良', '花村えい子']
miiko-selection	みい子セレクション	['title']	2冊	['おのえりこ']
mizuki-shigeru-gensenshuu-i	水木しげる厳選集異	['title']	1冊	['水木しげる']
mizuki-shigeru-no-senki-senshuu	水木しげるの戦記選集	['title']	1冊	['水木しげる']
mizuki-shigeru-no-senki-senshuu-taiheiyou-daigekitou	水木しげるの戦記選集 太平洋戦争大激闘	['title']	1冊	['水木しげる']
mizuki-shigeru-no-senki-senshuu-taiheiyou-sensou-daishingeki	水木しげるの戦記選集 太平洋戦争大進撃	['title']	1冊	['水木しげる']
mori-hideki-senshuu	森秀樹選集	['title']	2冊	['森秀樹']
motto-tamaranai-hna-taiken-oshiemasu	もっとたまらないHな体験教えます	['imprint=SP pocket wide']	1冊	['春輝']
munakata-kyouju-selection	宗像教授セレクション	['title']	4冊	['星野之宣']
murao-mio-senshuu	村生ミオ選集	['title']	1冊	['村生ミオ']
mystery-selection	ミステリーセレクション	['title']	1冊	['花村えい子']
nakayama-seika-selection	中山星香セレクション	['title']	3冊	['中山星香']
naoe-kanetsugu	直江兼続	['imprint=SP pocket wide']	1冊	['岡村賢二']
nekokaburi-encore	ネコかぶりアンコール!	['title']	3冊	['おくりごま']
nico-sezz-selection	ニコセッズセレクション	['title']	1冊	['小野塚カホリ']
nobunaga-tenka-touitsu-no-mugen	信長天下統一の夢幻	['imprint=Chukoコミックlite']	1冊	['石ノ森章太郎']
oda-nobunaga-2016	織田信長	['imprint=SP pocket wide']	2冊	['ケン月影']
oedo-hankachou	大江戸犯科帖	['imprint=パーフェクト・メモワール']	1冊	['さいとう・たかを']
oedo-hankachou-tansakuya-gai	大江戸犯科帖 探索屋ガイ	['imprint=SP pocket wide']	1冊	['さいとう・たかを']
oedo-meshi-koyomi	大江戸めし暦	['imprint=SP pocket wide']	1冊	['ラズウェル細木']
oedo-rikishiden-muhouiwa-juuban-shoubu	大江戸力士伝無法岩十番勝負	['imprint=SP pocket wide']	1冊	['武本サブロー']
oedo-sake-douraku	大江戸酒道楽	['imprint=SP pocket wide']	1冊	['ラズウェル細木']
oedo-sakebiyori	大江戸酒日和	['imprint=SP pocket wide']	1冊	['ラズウェル細木']
onna-kubi-eki-5-zen-5ji-hatsu	女首駅午前5時発	['imprint=SP pocket wide']	1冊	['さいとう・たかを']
onna-shiokiya-kagyou-oedo-midarebana	女仕置屋稼業大江戸乱れ花	['imprint=パーフェクト・メモワール']	1冊	['武本サブロー']
onna-yami-kagyou-jitte-chou-sanjou	おんな闇稼業 十手蝶参上!!	['imprint=SP pocket wide']	1冊	['武本サブロー']
onnatomodachi-drama-selection	女ともだちドラマセレクション	['title']	1冊	['柴門ふみ']
oooku-no-kitsune	大奥の狐	['imprint=SP pocket wide']	1冊	['上村一夫']
ooshima-yumiko-selection	大島弓子セレクション	['title']	1冊	['大島弓子']
otonashi-genjuu	音無し幻十	['imprint=パーフェクト・メモワール']	4冊	['さいとう・たかを']
oze-akira-senshuu	尾瀬あきら選集	['title']	3冊	['尾瀬あきら']
paripari-densetsu-yorinuki	パリパリ伝説 よりぬき	['title']	1冊	['かわかみじゅんこ']
patalliro-senshuu	パタリロ! 選集	['title']	4冊	['魔夜峰央']
penguin-no-mondai-reiwa-daimondai-selection	ペンギンの問題令和大問題セレクション	['title']	1冊	['永井ゆうじ']
playback	プレイバック	['title']	1冊	['丸木戸マキ']
reinousha-ogata-katsumi-selection-yamamoto-mayuri-tokushuu	霊能者緒方克巳セレクション 山本まゆり特集	['title']	1冊	['山本まゆり']
rikukaigun-koukuutai-senki	陸海軍航空隊戦記	['imprint=SP pocket wide']	1冊	['小林たけし', '滝沢聖峰']
romanofu-ouchou-densetsu	ロマノフ王朝伝説	['imprint=パーフェクト・メモワール']	1冊	['武本サブロー']
rontai-baby-1997	ロンタイbabyプレイバック	['title']	1冊	['高口里純']
ryojou-mystery-tokusenshuu	旅情ミステリー特選集	['title']	1冊	['西村京太郎', '説話社']
ryouma-o-kitta-otokotachi	竜馬を斬った男たち	['imprint=パーフェクト・メモワール']	1冊	['さいとう・たかを']
sagashiya-no-nyoubou	探し屋の女房	['imprint=SP pocket wide']	1冊	['大島やすいち']
