layer	stem	title	ei	etype	label	number	kind	isbn	date	rak_title	rak_author	rak_publisher	other_slug	other_title	in_db	route	layer_note
A2_自頁に別巻番号で在る	iga-no-kagemaru	伊賀の影丸	8	shinsoban	サンデーコミックス復刻(2024)	3	ELEAD	9784253014960	1992-04	伊賀の影丸(3)	横山光輝	秋田書店	iga-no-kagemaru	伊賀の影丸	x	canon:extra[7]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	1	shinsoban	ヤングジャンプ・コミックス	1	ELEAD	9784088630410	1990-07-27	いっしょけんめいハジメくん(1)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	3	shinsoban	集英社版	1	ELEAD	9784088630410	1990-07-27	いっしょけんめいハジメくん(1)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	1	shinsoban	ヤングジャンプ・コミックス	2	ELEAD	9784088630427	1990-07-27	いっしょけんめいハジメくん(2)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	3	shinsoban	集英社版	2	ELEAD	9784088630427	1990-07-27	いっしょけんめいハジメくん(2)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	1	shinsoban	ヤングジャンプ・コミックス	3	ELEAD	9784088630434	1990-07-27	いっしょけんめいハジメくん(3)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	3	shinsoban	集英社版	3	ELEAD	9784088630434	1990-07-27	いっしょけんめいハジメくん(3)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	1	shinsoban	ヤングジャンプ・コミックス	4	ELEAD	9784088630441	1990-07-27	いっしょけんめいハジメくん(4)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	3	shinsoban	集英社版	4	ELEAD	9784088630441	1990-07-27	いっしょけんめいハジメくん(4)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	1	shinsoban	ヤングジャンプ・コミックス	5	ELEAD	9784088630458	1990-07-27	いっしょけんめいハジメくん(5)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	3	shinsoban	集英社版	5	ELEAD	9784088630458	1990-07-27	いっしょけんめいハジメくん(5)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	1	shinsoban	ヤングジャンプ・コミックス	6	ELEAD	9784088630465	1990-07-27	いっしょけんめいハジメくん(6)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	3	shinsoban	集英社版	6	ELEAD	9784088630465	1990-07-27	いっしょけんめいハジメくん(6)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	1	shinsoban	ヤングジャンプ・コミックス	7	ELEAD	9784088630472	1990-07-27	いっしょけんめいハジメくん(7)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	3	shinsoban	集英社版	7	ELEAD	9784088630472	1990-07-27	いっしょけんめいハジメくん(7)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	3	shinsoban	集英社版	9	ELEAD	9784088630496	1990-06-29	いっしょけんめいハジメくん(9)	コンタロウ	集英社	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kaettekita-kita-dora-neko	帰って来たどらン猫(こ)	2	bunkobon	双葉文庫	1	ELEAD	9784575726527	2007-11	帰って来たどらン猫	はるき悦巳	双葉社	kaettekita-kita-dora-neko	帰って来たどらン猫(こ)	o	canon:extra[1]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kishibe-no-uta	岸辺の唄	1	bunkobon	文庫版	1	ELEAD	9784834261622	2002-05	岸辺の唄	今市子	ホーム社（千代田区）	kishibe-no-uta	岸辺の唄	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	1	deluxe	デラックス版	1	ELEAD	9784065248614	2021-09-13	恋ヶ窪くんにはじめてを奪われました(1)	美麻 りん	講談社	koigakubo-kun-ni-hajimete-o-ubawaremashita	恋ヶ窪くんにはじめてを奪われました	o	overrides	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	1	deluxe	デラックス版	2	ELEAD	9784065265222	2022-01-13	恋ヶ窪くんにはじめてを奪われました(2)	美麻 りん	講談社	koigakubo-kun-ni-hajimete-o-ubawaremashita	恋ヶ窪くんにはじめてを奪われました	o	overrides	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	1	deluxe	デラックス版	3	ELEAD	9784065280911	2022-06-13	恋ヶ窪くんにはじめてを奪われました(3)	美麻 りん	講談社	koigakubo-kun-ni-hajimete-o-ubawaremashita	恋ヶ窪くんにはじめてを奪われました	o	overrides	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	1	deluxe	デラックス版	4	ELEAD	9784065297650	2022-11-11	恋ヶ窪くんにはじめてを奪われました(4)	美麻 りん	講談社	koigakubo-kun-ni-hajimete-o-ubawaremashita	恋ヶ窪くんにはじめてを奪われました	o	overrides	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	1	deluxe	デラックス版	5	ELEAD	9784065310250	2023-03-13	恋ヶ窪くんにはじめてを奪われました(5)	美麻 りん	講談社	koigakubo-kun-ni-hajimete-o-ubawaremashita	恋ヶ窪くんにはじめてを奪われました	o	overrides	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kyou-kara-ore-wa	今日から俺は!!	1	wideban	ワイド版	1	ELEAD	9784091224019	1989-12-14	今日から俺は!!(1)	西森博之	小学館	kyou-kara-ore-wa	今日から俺は!!	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	mama	ママ	1	wideban	ワイド版	1	ELEAD	9784091510518	1988-03-05	ママ(1)	細野不二彦	小学館	mama	ママ	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	mama	ママ	1	wideban	ワイド版	2	ELEAD	9784091510525	1988-10-05	ママ(2)	細野不二彦	小学館	mama	ママ	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	maou-dante	魔王ダンテ	3	shinsoban	KCDX	1	ELEAD	9784063345612	2002-06	魔王ダンテ(1)	永井豪	コミックス	maou-dante	魔王ダンテ	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	mizushina-takayuki-no-mizu-cinema	みずしな孝之のミズシネマ	1	standard	通常版	1	ELEAD	9784087820591	2003-09	みずしな孝之のミズシネマ	みずしな孝之	集英社	mizushina-takayuki-no-mizu-cinema	みずしな孝之のミズシネマ	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	nekketsu-daibouken-tairiku	熱血!大冒険大陸	0	standard	通常版	1	ELEAD	9784938461843	1993-03	熱血!大冒険大陸	茶々組	ホビージャパン	nekketsu-daibouken-tairiku	熱血!大冒険大陸	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	nina-to-usagi-to-mahou-no-sensha	ニーナとうさぎと魔法の戦車	1	standard	通常版	1	ELEAD	9784087824285	2012-04	ニーナとうさぎと魔法の戦車(1)	薮口黒子/兎月竜之介	集英社	nina-to-usagi-to-mahou-no-sensha	ニーナとうさぎと魔法の戦車	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	nippon-chinbotsu	日本沈没	5	shinsoban	講談社版	1	ELEAD	9784063133455	1992-03	日本沈没(1)	さいとう・プロ/小松左京	講談社	nippon-chinbotsu	日本沈没	o	canon:extra[4]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	onsen-e-yukou	温泉へゆこう!	1	deluxe	デラックス版	1	ELEAD	9784088587516	1997-02-04	温泉へゆこう!(1)	中西やすひろ	集英社	onsen-e-yukou	温泉へゆこう!	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	otoko-do-ahou-koshien	男どアホウ甲子園	1	bunkobon	文庫版	1	ELEAD	9784253062053	1970-07	男どアホウ甲子園(1)	水島新司	秋田書店	otoko-do-ahou-koshien	男どアホウ甲子園	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	retsupuu	烈風	2	shinsoban	Rekishi gunzo books	1	ELEAD	9784056021059	1999-06-28	烈風(1)	貝塚ひろし	Gakken	retsupuu	烈風	o	canon:extra[1]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	samurider	サムライダー	2	shinsoban	ヤンマガKCスペシャル	1	ELEAD	9784061021112	1988-06-17	サムライダー(1)	すぎむらしんいち	講談社	samurider	サムライダー	o	canon:extra[1]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	shippo-ga-tomodachi	シッポがともだち	2	bunkobon	文庫版	1	ELEAD	9784087850239	1997-01	シッポがともだち(volume 1)	桜沢エリカ	集英社	shippo-ga-tomodachi	シッポがともだち	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	shounen-keniya	少年ケニヤ	5	bunkobon	文庫版(角川文庫)	1	ELEAD	9784872700657	1996-07	少年ケニヤ(1巻)	山川惣治	アース出版局	shounen-keniya	少年ケニヤ	o	canon:extra[4]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	suikoden-sentaro-1980	水滸伝	0	standard	中国歴史コミック版	1	ELEAD	9784062040501	1988-08-01	水滸伝	沼田清/久保田千太郎	講談社	suikoden-sentaro	水滸伝	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	suikoden-sentaro-1980	水滸伝	0	standard	中国歴史コミック版	2	ELEAD	9784062601917	1996-02	水滸伝(2)	沼田清/久保田千太郎	講談社	suikoden-sentaro	水滸伝	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	suikoden-sentaro-1980	水滸伝	0	standard	中国歴史コミック版	3	ELEAD	9784062601924	1996-03	水滸伝(3)	沼田清/久保田千太郎	講談社	suikoden-sentaro	水滸伝	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	suimeikyuu	水迷宮	1	bunkobon	文庫版	1	ELEAD	9784091321411	1985-10-26	水迷宮(1)	成毛厚子	小学館	suimeikyuu	水迷宮	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	susanoou	凄ノ王	0	standard	通常版	2	ELEAD	9784063290110	1996-07-23	凄ノ王(2)	永井豪	講談社	susanoou	凄ノ王	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	susanoou	凄ノ王	0	standard	通常版	3	ELEAD	9784063290127	1996-08-23	凄ノ王(3)	永井豪/ダイナミックプロダクション	講談社	susanoou	凄ノ王	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	susanoou	凄ノ王	0	standard	通常版	4	ELEAD	9784063290134	1996-09-20	凄ノ王(4)	永井豪	講談社	susanoou	凄ノ王	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	susanoou	凄ノ王	0	standard	通常版	5	ELEAD	9784063290141	1996-10-23	凄ノ王(5)	永井豪	講談社	susanoou	凄ノ王	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	susanoou	凄ノ王	0	standard	通常版	6	ELEAD	9784063290158	1996-11-22	凄ノ王(6)	永井豪	講談社	susanoou	凄ノ王	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	swan	SWAN	3	kanzenban	特装シリーズ(2024〜)	1	ELEAD	9784253140157	1988-01-14	Swan(1)	有吉京子	秋田書店	swan	SWAN	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	swan	SWAN	3	kanzenban	特装シリーズ(2024〜)	2	ELEAD	9784253140164	1988-02-25	Swan(2)	有吉京子	秋田書店	swan	SWAN	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	swan	SWAN	3	kanzenban	特装シリーズ(2024〜)	3	ELEAD	9784253140171	1988-04-14	Swan(3)	有吉京子	秋田書店	swan	SWAN	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	teida-neenee	太陽娘	0	standard	通常版	1	ELEAD	9784821171422	2011-05	太陽娘	池田さとみ	ぶんか社	teida-neenee	太陽娘	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tenma-no-ketsuzoku	天馬の血族	0	deluxe	デラックス版	1	ELEAD	9784049242720	1991-12-20	天馬の血族 第1巻	竹宮 惠子	KADOKAWA	tenma-no-ketsuzoku	天馬の血族	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tensai-bakabon	天才バカボン	3	shinsoban	講談社コミックス(1999)	1	ELEAD	9784063113303	1988-03-17	天才バカボン(1)	赤塚不二夫	講談社	tensai-bakabon	天才バカボン	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toki-no-daichi	刻の大地	3	shinsoban	GFC Gファンタジーコミックス	1	ELEAD	9784870251908	1997-02-22	刻の大地(1)	夜麻みゆき	スクウェア・エニックス	toki-no-daichi	刻の大地	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toki-no-daichi	刻の大地	3	shinsoban	GFC Gファンタジーコミックス	2	ELEAD	9784870252172	1997-08-22	刻の大地(2)	夜麻みゆき	スクウェア・エニックス	toki-no-daichi	刻の大地	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toki-no-daichi	刻の大地	3	shinsoban	GFC Gファンタジーコミックス	3	ELEAD	9784870252394	1997-12-13	刻の大地(3)	夜麻みゆき	スクウェア・エニックス	toki-no-daichi	刻の大地	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toki-no-daichi	刻の大地	3	shinsoban	GFC Gファンタジーコミックス	4	ELEAD	9784870253421	1998-08-22	刻の大地(4)	夜麻みゆき	スクウェア・エニックス	toki-no-daichi	刻の大地	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toki-no-daichi	刻の大地	3	shinsoban	GFC Gファンタジーコミックス	5	ELEAD	9784870254800	1999-03-20	刻の大地(5)	夜麻みゆき	スクウェア・エニックス	toki-no-daichi	刻の大地	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toki-no-daichi	刻の大地	3	shinsoban	GFC Gファンタジーコミックス	6	ELEAD	9784757500891	1999-09-22	刻の大地(6)	夜麻みゆき	スクウェア・エニックス	toki-no-daichi	刻の大地	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toki-no-daichi	刻の大地	3	shinsoban	GFC Gファンタジーコミックス	7	ELEAD	9784757501928	2000-03-22	刻の大地(7)	夜麻みゆき	スクウェア・エニックス	toki-no-daichi	刻の大地	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toki-no-daichi	刻の大地	3	shinsoban	GFC Gファンタジーコミックス	8	ELEAD	9784757503434	2000-11-22	刻の大地(8)	夜麻みゆき	スクウェア・エニックス	toki-no-daichi	刻の大地	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	1	deluxe	デラックス版	1	ELEAD	9784065375952	2024-11-13	十九川くんが困らせてくる!(1)	桜葉 ケイ	講談社	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	x	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	1	standard	通常版	1	ELEAD	9784065182147	2020-03-11	妻と僕の小規模な育児(1)	福満 しげゆき	講談社	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	1	standard	通常版	2	ELEAD	9784065201961	2020-07-08	妻と僕の小規模な育児(2)	福満 しげゆき	講談社	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	1	standard	通常版	3	ELEAD	9784065217016	2020-12-09	妻と僕の小規模な育児(3)	福満 しげゆき	講談社	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	1	standard	通常版	4	ELEAD	9784065233160	2021-05-12	妻と僕の小規模な育児(4)	福満 しげゆき	講談社	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	1	standard	通常版	5	ELEAD	9784065250969	2021-10-20	妻と僕の小規模な育児(5)	福満 しげゆき	講談社	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	1	standard	通常版	6	ELEAD	9784065270554	2022-03-18	妻と僕の小規模な育児(6)	福満 しげゆき	講談社	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	1	standard	通常版	7	ELEAD	9784065290651	2022-09-20	妻と僕の小規模な育児(7)	福満 しげゆき	講談社	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	1	standard	通常版	8	ELEAD	9784065310649	2023-03-20	妻と僕の小規模な育児(8)	福満 しげゆき	講談社	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	1	standard	通常版	9	ELEAD	9784065333969	2023-10-19	妻と僕の小規模な育児(9)	福満 しげゆき	講談社	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	1	standard	通常版	10	ELEAD	9784065352724	2024-04-18	妻と僕の小規模な育児(10)	福満 しげゆき	講談社	tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tsuruhime-jaatsu	つる姫じゃ～っ！	3	shinsoban	中央公論社版	1	ELEAD	9784120017384	1988-11-01	つる姫じゃ〜っ!(1)	土田よしこ	中央公論新社	tsuruhime-jaatsu	つる姫じゃ～っ！	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	youma-no-fuuin	妖魔の封印	1	deluxe	デラックス版	1	ELEAD	9784930787095	2000-03	妖魔の封印(1)	葉月しのぶ	日本エディターズ	youma-no-fuuin	妖魔の封印	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	youma-no-fuuin	妖魔の封印	1	deluxe	デラックス版	2	ELEAD	9784930787101	2000-04	妖魔の封印(2)	葉月しのぶ	日本エディターズ	youma-no-fuuin	妖魔の封印	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	zenikko	銭っ子	1	shinsoban	秋田コミックスACセレクト	1	ELEAD	9784253108836	1986-06-23	銭っ子(1)	水島新司	秋田書店	zenikko	銭っ子	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	zero-no-hakutaka	ゼロの白鷹	2	shinsoban	ジャンプスーパーエース	1	ELEAD	9784420137249	1990-02-09	ゼロの白鷹(1)	本宮ひろ志	集英社	zero-no-hakutaka	ゼロの白鷹	o	canon:extra[1]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	zoku-thermae-romae	続テルマエ・ロマエ	1	standard	通常版	1	ELEAD	9784087926187	2024-04-04	続テルマエ・ロマエ 1	ヤマザキ マリ	集英社	zoku-thermae-romae	続テルマエ・ロマエ	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
B1_別頁(同題)	blue-sakisaka-2006	BLUE	1	shinsoban	フラワーコミックス	1	ELEAD	9784091330307	2010-01-26	BLUE(1)	千葉 コズエ	小学館	blue	BLUE	o	overrides	描画先=blue-sakisaka,blue
B1_別頁(同題)	blue-sakisaka-2006	BLUE	1	shinsoban	フラワーコミックス	2	ELEAD	9784091332240	2010-04-26	BLUE(2)	千葉 コズエ	小学館	blue	BLUE	o	overrides	描画先=blue-sakisaka,blue
B1_別頁(同題)	blue-sakisaka-2006	BLUE	1	shinsoban	フラワーコミックス	3	ELEAD	9784091333445	2010-08-26	BLUE(3)	千葉 コズエ	小学館	blue	BLUE	o	overrides	描画先=blue-sakisaka,blue
B1_別頁(同題)	blue-sakisaka-2006	BLUE	1	shinsoban	フラワーコミックス	4	ELEAD	9784091335241	2010-11-26	BLUE(4)	千葉 コズエ	小学館	blue	BLUE	o	overrides	描画先=blue-sakisaka,blue
B1_別頁(同題)	blue-sakisaka-2006	BLUE	1	shinsoban	フラワーコミックス	5	ELEAD	9784091336835	2011-02-25	BLUE(5)	千葉 コズエ	小学館	blue	BLUE	o	overrides	描画先=blue-sakisaka,blue
B1_別頁(同題)	go-west-2004	Go!west	1	shinsoban	ムービック版(1993)	3	ELEAD	9784840227384	2004-06-26	Go West!(3)	矢上 裕	KADOKAWA	go-west	Go West!	o	canon:extra[0]	描画先=go-west
