tier	stem	title	route	ei	etype	label	imprint	number	kind	isbn	date	rak_title	rak_author	rak_publisher	g_pub	g_isbn	g_date	g_author	g_token	main_prefix	prev_num	prev_isbn	prev_date	next_num	next_isbn	next_date	publisher	n_cands	why	cover
EXISTS	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	5	ELEAD	9784088765907	2004-03	銃夢Last Order(5)	木城ゆきと	集英社						9784063				11	9784063769913	2014-04	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0887/08876590.jpg
EXISTS	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	6	ELEAD	9784088766829	2004-09	銃夢Last Order(6)	木城ゆきと	集英社						9784063				11	9784063769913	2014-04	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0887/08876682.jpg
EXISTS	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	7	ELEAD	9784088767772	2005-03	銃夢Last Order(7)	木城ゆきと	集英社						9784063				11	9784063769913	2014-04	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0887/08876777.jpg
EXISTS	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	8	ELEAD	9784088768762	2005-11	銃夢Last Order(8)	木城ゆきと	集英社						9784063				11	9784063769913	2014-04	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0887/08876876.jpg
EXISTS	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	9	ELEAD	9784088771236	2006-07	銃夢Last Order(9)	木城ゆきと	集英社						9784063				11	9784063769913	2014-04	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0887/08877123.jpg
EXISTS	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	10	ELEAD	9784088772707	2007-07	銃夢Last Order(10)	木城ゆきと	集英社						9784063				11	9784063769913	2014-04	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0887/08877270.jpg
EXISTS	hamster-club	ハムスター倶楽部	seed4	0	standard	通常版	スコラLC	1	ELEAD	9784796287326	1996-05-16	ハムスター倶楽部(1)	アンソロジー	スコラ						9784796				4	9784796287883	1997-03-15	スコラ	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	hamster-club	ハムスター倶楽部	seed4	0	standard	通常版	スコラLC	3	ELEAD	9784840124737	2008-11	ハムスター倶楽部(3)	めで鯛	メディアファクトリー						9784796				4	9784796287883	1997-03-15	スコラ	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4737/9784840124737.jpg
EXISTS	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	1	ELEAD	9784799730812	2016-10	酷くしないで(1)	ねこ田米蔵	リブレ						9784799				10	9784799752128	2021-04-09	リブレ	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0812/9784799730812.jpg
EXISTS	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	2	ELEAD	9784862638519	2010-10-09	酷くしないで(2)	ねこ田米蔵	リブレ						9784799				10	9784799752128	2021-04-09	リブレ	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8626/86263851.jpg
EXISTS	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	3	ELEAD	9784799711682	2012-08-10	酷くしないで(3)	ねこ田米蔵	リブレ						9784799				10	9784799752128	2021-04-09	リブレ	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1682/9784799711682.jpg
EXISTS	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	4	ELEAD	9784799713969	2013-12	酷くしないで(4)	ねこ田米蔵	リブレ						9784799				10	9784799752128	2021-04-09	リブレ	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3969/9784799713969.jpg
EXISTS	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	5	ELEAD	9784799728420	2016-01	酷くしないで(5)	ねこ田米蔵	リブレ						9784799				10	9784799752128	2021-04-09	リブレ	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8420/9784799728420.jpg
EXISTS	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	6	ELEAD	9784799730829	2016-10-08	酷くしないで(6)	ねこ田米蔵	リブレ						9784799				10	9784799752128	2021-04-09	リブレ	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0829/9784799730829.jpg
EXISTS	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	7	ELEAD	9784799735183	2017-10-10	酷くしないで(7)	ねこ田米蔵	リブレ						9784799				10	9784799752128	2021-04-09	リブレ	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5183/9784799735183.jpg
EXISTS	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	8	ELEAD	9784799739280	2018-08-09	酷くしないで(8)	ねこ田米蔵	リブレ						9784799				10	9784799752128	2021-04-09	リブレ	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9280/9784799739280.jpg
EXISTS	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	9	ELEAD	9784799743508	2019-06-10	酷くしないで(9)	ねこ田米蔵	リブレ						9784799				10	9784799752128	2021-04-09	リブレ	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3508/9784799743508.jpg
EXISTS	hole-in-one	ホールインワン	canon:extra[0]	1	bunkobon	集英社文庫コミック版	集英社文庫コミック版	1	ELEAD	9784086178013	2002-03	ホールインワン(1)	鏡丈二/金井たつお	集英社						9784086				3	9784086178037	2002-05	集英社	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8013/9784086178013.jpg
EXISTS	hole-in-one	ホールインワン	canon:extra[0]	1	bunkobon	集英社文庫コミック版	集英社文庫コミック版	2	ELEAD	9784086178020	2002-03	ホールインワン(2)	鏡丈二/金井たつお	集英社						9784086				3	9784086178037	2002-05	集英社	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8020/9784086178020.jpg
EXISTS	houkago-hokenshitsu	放課後保健室	seed4	1	bunkobon	文庫版	秋田文庫	1	ELEAD	9784253180924	2012-01	放課後保健室(1)	水城せとな	秋田書店						9784253				2	9784253180931	2012-01-04	秋田書店	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0924/9784253180924.jpg
EXISTS	iga-no-kagemaru	伊賀の影丸	canon:extra[7]	8	shinsoban	サンデーコミックス復刻(2024)	SUNDAY COMICS	1	ELEAD	9784253108447	1985-08-14	伊賀の影丸(1)	横山光輝	秋田書店						9784253				4	9784253061254	2024-03-06	秋田書店	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	iga-no-kagemaru	伊賀の影丸	canon:extra[7]	8	shinsoban	サンデーコミックス復刻(2024)	SUNDAY COMICS	2	ELEAD	9784253014953	1992-04	伊賀の影丸(2)	横山光輝	秋田書店						9784253				4	9784253061254	2024-03-06	秋田書店	6	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	iga-no-kagemaru	伊賀の影丸	canon:extra[7]	8	shinsoban	サンデーコミックス復刻(2024)	SUNDAY COMICS	3	ELEAD	9784253014960	1992-04	伊賀の影丸(3)	横山光輝	秋田書店						9784253				4	9784253061254	2024-03-06	秋田書店	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[0]	1	shinsoban	ヤングジャンプ・コミックス	ヤングジャンプ・コミックス	1	ELEAD	9784088630410	1990-07-27	いっしょけんめいハジメくん(1)	コンタロウ	集英社						9784088				8	9784088612485	1983-06-25	集英社	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[2]	3	shinsoban	集英社版	集英社版	1	ELEAD	9784088630410	1990-07-27	いっしょけんめいハジメくん(1)	コンタロウ	集英社						9784088				12	9784088612522		集英社	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[0]	1	shinsoban	ヤングジャンプ・コミックス	ヤングジャンプ・コミックス	2	ELEAD	9784088630427	1990-07-27	いっしょけんめいハジメくん(2)	コンタロウ	集英社						9784088				8	9784088612485	1983-06-25	集英社	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[2]	3	shinsoban	集英社版	集英社版	2	ELEAD	9784088630427	1990-07-27	いっしょけんめいハジメくん(2)	コンタロウ	集英社						9784088				12	9784088612522		集英社	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[0]	1	shinsoban	ヤングジャンプ・コミックス	ヤングジャンプ・コミックス	3	ELEAD	9784088630434	1990-07-27	いっしょけんめいハジメくん(3)	コンタロウ	集英社						9784088				8	9784088612485	1983-06-25	集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[2]	3	shinsoban	集英社版	集英社版	3	ELEAD	9784088630434	1990-07-27	いっしょけんめいハジメくん(3)	コンタロウ	集英社						9784088				12	9784088612522		集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[0]	1	shinsoban	ヤングジャンプ・コミックス	ヤングジャンプ・コミックス	4	ELEAD	9784088630441	1990-07-27	いっしょけんめいハジメくん(4)	コンタロウ	集英社						9784088				8	9784088612485	1983-06-25	集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[2]	3	shinsoban	集英社版	集英社版	4	ELEAD	9784088630441	1990-07-27	いっしょけんめいハジメくん(4)	コンタロウ	集英社						9784088				12	9784088612522		集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[0]	1	shinsoban	ヤングジャンプ・コミックス	ヤングジャンプ・コミックス	5	ELEAD	9784088630458	1990-07-27	いっしょけんめいハジメくん(5)	コンタロウ	集英社						9784088				8	9784088612485	1983-06-25	集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[2]	3	shinsoban	集英社版	集英社版	5	ELEAD	9784088630458	1990-07-27	いっしょけんめいハジメくん(5)	コンタロウ	集英社						9784088				12	9784088612522		集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[0]	1	shinsoban	ヤングジャンプ・コミックス	ヤングジャンプ・コミックス	6	ELEAD	9784088630465	1990-07-27	いっしょけんめいハジメくん(6)	コンタロウ	集英社						9784088				8	9784088612485	1983-06-25	集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[2]	3	shinsoban	集英社版	集英社版	6	ELEAD	9784088630465	1990-07-27	いっしょけんめいハジメくん(6)	コンタロウ	集英社						9784088				12	9784088612522		集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[0]	1	shinsoban	ヤングジャンプ・コミックス	ヤングジャンプ・コミックス	7	ELEAD	9784088630472	1990-07-27	いっしょけんめいハジメくん(7)	コンタロウ	集英社						9784088				8	9784088612485	1983-06-25	集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[2]	3	shinsoban	集英社版	集英社版	7	ELEAD	9784088630472	1990-07-27	いっしょけんめいハジメくん(7)	コンタロウ	集英社						9784088				12	9784088612522		集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	canon:extra[2]	3	shinsoban	集英社版	集英社版	9	ELEAD	9784088630496	1990-06-29	いっしょけんめいハジメくん(9)	コンタロウ	集英社						9784088				12	9784088612522		集英社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kaettekita-kita-dora-neko	帰って来たどらン猫(こ)	canon:extra[1]	2	bunkobon	双葉文庫	双葉文庫	1	ELEAD	9784575726527	2007-11	帰って来たどらン猫	はるき悦巳	双葉社						9784575				2	9784575728330	2022-11-10	双葉社	7	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5757/57572652.jpg
EXISTS	kishibe-no-uta	岸辺の唄	seed4	1	bunkobon	文庫版	[ホーム社漫画文庫]	1	ELEAD	9784834261622	2002-05	岸辺の唄	今市子	ホーム社（千代田区）						9784834				2	9784834275087	2013-10-18	ホーム社	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	overrides	1	deluxe	デラックス版	KCデラックス	1	ELEAD	9784065248614	2021-09-13	恋ヶ窪くんにはじめてを奪われました(1)	美麻 りん	講談社						9784065				6	9784065329764	2023-09-13	講談社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8614/9784065248614_1_2.jpg
EXISTS	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	overrides	1	deluxe	デラックス版	KCデラックス	2	ELEAD	9784065265222	2022-01-13	恋ヶ窪くんにはじめてを奪われました(2)	美麻 りん	講談社						9784065				6	9784065329764	2023-09-13	講談社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5222/9784065265222_1_3.jpg
EXISTS	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	overrides	1	deluxe	デラックス版	KCデラックス	3	ELEAD	9784065280911	2022-06-13	恋ヶ窪くんにはじめてを奪われました(3)	美麻 りん	講談社						9784065				6	9784065329764	2023-09-13	講談社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0911/9784065280911_1_2.jpg
EXISTS	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	overrides	1	deluxe	デラックス版	KCデラックス	4	ELEAD	9784065297650	2022-11-11	恋ヶ窪くんにはじめてを奪われました(4)	美麻 りん	講談社						9784065				6	9784065329764	2023-09-13	講談社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7650/9784065297650_1_2.jpg
EXISTS	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	overrides	1	deluxe	デラックス版	KCデラックス	5	ELEAD	9784065310250	2023-03-13	恋ヶ窪くんにはじめてを奪われました(5)	美麻 りん	講談社						9784065				6	9784065329764	2023-09-13	講談社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0250/9784065310250_1_2.jpg
EXISTS	kyou-kara-ore-wa	今日から俺は!!	seed4	1	wideban	ワイド版	少年サンデーコミックスワイド版	1	ELEAD	9784091224019	1989-12-14	今日から俺は!!(1)	西森博之	小学館						9784091				2	9784091258823	2000-11	小学館	9	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4019/9784091224019.gif
EXISTS	lupin-iii	ルパン三世	canon:extra[3]	4	bunkobon	双葉文庫(1995)	双葉文庫	1	ELEAD	9784575720013	1994-11	ルパン三世(第1巻)	モンキー・パンチ	双葉社						9784575				9	9784575720204	1995-04	双葉社	9	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	lupin-iii	ルパン三世	canon:extra[3]	4	bunkobon	双葉文庫(1995)	双葉文庫	2	ELEAD	9784575720020	1994-11	ルパン三世(第2巻)	モンキー・パンチ	双葉社						9784575				9	9784575720204	1995-04	双葉社	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	lupin-iii	ルパン三世	canon:extra[3]	4	bunkobon	双葉文庫(1995)	双葉文庫	3	ELEAD	9784575720037	1994-11	ルパン三世(第3巻)	モンキー・パンチ	双葉社						9784575				9	9784575720204	1995-04	双葉社	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	lupin-iii	ルパン三世	canon:extra[3]	4	bunkobon	双葉文庫(1995)	双葉文庫	4	ELEAD	9784575720044	1994-11	ルパン三世(第4巻)	モンキー・パンチ	双葉社						9784575				9	9784575720204	1995-04	双葉社	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	lupin-iii	ルパン三世	canon:extra[3]	4	bunkobon	双葉文庫(1995)	双葉文庫	5	ELEAD	9784575720051	1994-11	ルパン三世(第5巻)	モンキー・パンチ	双葉社						9784575				9	9784575720204	1995-04	双葉社	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0051/9784575720051.jpg
EXISTS	lupin-iii	ルパン三世	canon:extra[3]	4	bunkobon	双葉文庫(1995)	双葉文庫	6	ELEAD	9784575720136	1995-02	ルパン三世(第6巻)	モンキー・パンチ	双葉社						9784575				9	9784575720204	1995-04	双葉社	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	lupin-iii	ルパン三世	canon:extra[3]	4	bunkobon	双葉文庫(1995)	双葉文庫	7	ELEAD	9784575720143	1995-02	ルパン三世(第7巻)	モンキー・パンチ	双葉社						9784575				9	9784575720204	1995-04	双葉社	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	lupin-iii	ルパン三世	canon:extra[3]	4	bunkobon	双葉文庫(1995)	双葉文庫	8	ELEAD	9784575720150	1995-02	ルパン三世(第8巻)	モンキー・パンチ	双葉社						9784575				9	9784575720204	1995-04	双葉社	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	mama	ママ	seed4	1	wideban	ワイド版	ヤングサンデーコミックス ワイド版	1	ELEAD	9784091510518	1988-03-05	ママ(1)	細野不二彦	小学館						9784091				3	9784091528230	1998-07	小学館	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	mama	ママ	seed4	1	wideban	ワイド版	ヤングサンデーコミックス ワイド版	2	ELEAD	9784091510525	1988-10-05	ママ(2)	細野不二彦	小学館						9784091				3	9784091528230	1998-07	小学館	7	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	maou-dante	魔王ダンテ	canon:extra[2]	3	shinsoban	KCDX	KCDX	1	ELEAD	9784063345612	2002-06	魔王ダンテ(1)	永井豪	コミックス						9784063				2	9784063345629	2002-06-21	講談社	8	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5612/9784063345612.jpg
EXISTS	mizushina-takayuki-no-mizu-cinema	みずしな孝之のミズシネマ	seed4	1	standard	通常版		1	ELEAD	9784087820591	2003-09	みずしな孝之のミズシネマ	みずしな孝之	集英社						9784087				2	9784087821000	2005-09	集英社	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0591/9784087820591.jpg
EXISTS	momoiro-anzuiro-sakurairo	ももいろあんずいろさくらいろ	canon:volumes	0	standard	通常版	バンブーコミックス	1	ELEAD	9784812487716	2014-08-25	ももいろあんずいろさくらいろ(1)	咲	竹書房						9784801				2	9784801950115	2014-11	竹書房	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7716/9784812487716.jpg
EXISTS	nekketsu-daibouken-tairiku	熱血!大冒険大陸	canon:volumes	0	standard	通常版	HOBBY JAPAN COMICS	1	ELEAD	9784938461843	1993-03	熱血!大冒険大陸	茶々組	ホビージャパン						9784894				2	9784894250178	1994-01	ホビージャパン	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	nina-to-usagi-to-mahou-no-sensha	ニーナとうさぎと魔法の戦車	seed4	1	standard	通常版		1	ELEAD	9784087824285	2012-04	ニーナとうさぎと魔法の戦車(1)	薮口黒子/兎月竜之介	集英社						9784087				2	9784087824919	2013-02-19	集英社	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4285/9784087824285.jpg
EXISTS	nippon-chinbotsu	日本沈没	canon:extra[4]	5	shinsoban	講談社版	講談社版	1	ELEAD	9784063133455	1992-03	日本沈没(1)	さいとう・プロ/小松左京	講談社						9784063				2	9784063133462	1992-04	講談社	20	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	onsen-e-yukou	温泉へゆこう!	seed4	1	deluxe	デラックス版	ジャンプ・コミックスデラックス	1	ELEAD	9784088587516	1997-02-04	温泉へゆこう!(1)	中西やすひろ	集英社						9784088				2	9784088587523	1997-08-04	集英社	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7516/9784088587516.jpg
EXISTS	otoko-do-ahou-koshien	男どアホウ甲子園	seed4	1	bunkobon	文庫版	秋田文庫	1	ELEAD	9784253062053	1970-07	男どアホウ甲子園(1)	水島新司	秋田書店						9784253				2	9784253172677	1996-10-10	秋田書店	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	raika	雷火	seed4	0	deluxe	デラックス版	バーガーSC deluxe	1	ELEAD	9784882750291	1988-09-22	雷火(1)	藤原カムイ/寺島優	スコラ						9784796				2	9784882750338	1988-10-22	スコラ	6	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	retsupuu	烈風	canon:extra[1]	2	shinsoban	Rekishi gunzo books	Rekishi gunzo books	1	ELEAD	9784056021059	1999-06-28	烈風(1)	貝塚ひろし	Gakken						9784056				2	9784056021066	1999-08	学習研究社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	samurider	サムライダー	canon:extra[1]	2	shinsoban	ヤンマガKCスペシャル	ヤンマガKCスペシャル	1	ELEAD	9784061021112	1988-06-17	サムライダー(1)	すぎむらしんいち	講談社						9784061				2	9784061021389	1989-01-17	講談社	8	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	seishoujo	聖少女	canon:volumes	0	standard	通常版	Worldコミックス	1	ELEAD	9784088490106	1990-08-04	聖:少女	深沢かすみ	集英社						9784765				2	9784765920599	1983-11	久保書店	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	shippo-ga-tomodachi	シッポがともだち	seed4	2	bunkobon	文庫版	文庫版コミックス	1	ELEAD	9784087850239	1997-01	シッポがともだち(volume 1)	桜沢エリカ	集英社						9784087				2	9784087850260	1997-04-28	集英社	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0239/9784087850239.jpg
EXISTS	shounen-keniya	少年ケニヤ	canon:extra[4]	5	bunkobon	文庫版(角川文庫)	角川文庫	1	ELEAD	9784872700657	1996-07	少年ケニヤ(1巻)	山川惣治	アース出版局						9784041				4			角川書店	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	silent-m-bius	サイレントメビウス	seed4	1	bunkobon	文庫版	ぶんか社コミック文庫	1	ELEAD	9784821171101	2011-03	サイレントメビウス(1)	麻宮騎亜	ぶんか社						9784821				3	9784821171484	2012-08	ぶんか社	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8211/82117110.jpg
EXISTS	silent-m-bius	サイレントメビウス	seed4	1	bunkobon	文庫版	ぶんか社コミック文庫	2	ELEAD	9784821171439	2011-05	サイレントメビウス(2)	麻宮騎亜	ぶんか社						9784821				3	9784821171484	2012-08	ぶんか社	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1439/9784821171439.jpg
EXISTS	suikoden-sentaro-1980	水滸伝	canon:volumes	0	standard	中国歴史コミック版	中国歴史コミック	1	ELEAD	9784062040501	1988-08-01	水滸伝	沼田清/久保田千太郎	講談社						9784061				4	9784061018310		講談社	18	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0620/06204050.jpg
EXISTS	suikoden-sentaro-1980	水滸伝	canon:volumes	0	standard	中国歴史コミック版	中国歴史コミック	2	ELEAD	9784062601917	1996-02	水滸伝(2)	沼田清/久保田千太郎	講談社						9784061				4	9784061018310		講談社	13	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1917/9784062601917.jpg
