slug	title	authors	year	publisher	total_volumes
toki-o-tometa-gogo	時をとめた午後	おおにし真	2000	kodansha	1
ban-gohan-taberu	晩ゴハン、食べる?	ぬまじりよしみ	2000	futabasha	4
kurayami-ni-neko-ga-naku	暗闇に猫が鳴く	はざまもり	2000	futabasha	1
ankokugai-no-moto-kougou-no-danzai-to-mitsuyaku	暗黒街の元皇后の断罪と密約	Jin Yu Rim	2000	hifumi-shobo	2
magatte-soorou	曲がってそーろう	坂辺周一	2000	wani-magazine	1
saishinban-tensai-bakabon	最新版天才バカボン	赤塚不二夫	2000	shogakukan	1
saishinban-heisei-tensai-bakabon	最新版平成天才バカボン	赤塚不二夫	2000	shogakukan	3
tsuki-no-shizuku	月の雫	のがみけい	2000	shueisha	1
mikaifuu-na-kanojotachi	未開封な彼女たち	がぁさん	2000	shonen-gahosha	1
tokyo-yuurei-map	東京ゆうれいマップ	のなかみのる	2000	leed	1
tokyo-esunikku	東京エスニック	長浜幸子	2000	hakusensha	1
tokyo-koushinkyoku	東京行進曲	どおくまん	2000	tokuma	2
tokyo-kougai-densha	東京郊外電車	長浜幸子	2000	shueisha	1
matsuo-bashou	松尾馬蕉	赤塚不二夫	2000	shogakukan	1
yagyuu-bugeichou	柳生武芸帳	五味康祐	2000	kodansha	2
sakurachou-4-choume-monogatari	桜町4丁目ものがたり	星野めみ	2000	aoba-shuppan	2
mori-to-hayashi-no-ohanashi	森と林のおはなし	小橋もと子	2000	kodansha	1
gokubou-kyoudai	極棒兄弟	柳沢きみお	2000	bunkasha	1
taru-no-naka-enupii-teacher	樽の中・NPティーチャー	金井たつお	2000	shueisha	1
kikou-jinruiden-body	機甲人類伝BODY	前田俊夫	2000	wani-magazine	2
jigenboukenki	次元冒険記	小林よしのり	2000	kodansha	1
kabukichou-yorozu-tantei-jimusho-ukon	歌舞伎町よろず探偵事務所 右近	長浜幸子	2000	aoba-shuppan	1
kayou-gyagu-gekijou	歌謡ギャグ劇場	赤塚不二夫	2000	shogakukan	1
musashi-den-isetsu-kengou-denki	武蔵伝 異説剣豪伝奇	石川賢	2000	leed	1
musashi-densetsu	武蔵伝説<石ノ森版立川文庫>	石ノ森章太郎	2000	futabasha	1
shinigami-karen	死神可憐	三浦浩子	2000	shufu-to-seikatsu	2
shisha-no-kuni	死者のくに	黒田みのる	2000	(unknown)	3
satsujin-sales	殺人セールス	菊川近子	2000	kodansha	1
kibun-wa-hardboiled	気分は!?ハードボイルド	水縞とおる	2000	gakken	1
mizu-no-yuuwaku	水の誘惑	氷室芹夏	2000	daitosha	2
mizuchi	水蛇	はやさかあみい	2000	scola	1
ei-chan	永ちゃん	土田世紀	2000	kodansha	1
chinmokunotoki	沈黙の刻	風間宏子	2000	kodansha	1
hamon-inoe	波紋	尾崎未来	2000	shueisha	1
nagare-inu-katchaku-monogatari	流れ犬かっちゃく物語	ひきの真二	2000	futabasha	1
ukiyo-no-fukurou	浮世のふくろう	三浦みつる	2000	bunkasha	1
kaidou-ichi-no-oooyabun-shimizu-jirochou	海道一の大親分 清水次郎長	村野守美	2000	kodansha	1
kieta-otoko	消えた男	山本まゆり	2000	bunkasha	1
midara-ni-odotte-tango	淫らに踊ってタンゴ	川崎三枝子	2000	tairiku-shobo	1
injuu-densetsu-onigari	淫獣伝説鬼狩り	前田俊夫	2000	(unknown)	1
shinkokyuu-no-hitsuyou	深呼吸の必要	高田祐子	2000	futabasha	2
fukamachi-iin-monogatari	深町医院物語	野妻まゆ美	2000	shufu-to-seikatsu	1
seijirou-sakura	清二郎桜	政岡としや	2000	shueisha	1
shounan-graffiti	湘南グラフィティ	吉田聡	2000	daitosha	2
shounan-shinjuu	湘南心中	長浜幸子	2000	scola	1
yunohana-erejii	湯の華えれじぃ	ぬまじりよしみ	2000	futabasha	2
horobi-no-oukoku-no-renkinjutsu-reijou	滅びの王国の錬金術令嬢	真山菜緒	2000	hifumi-shobo	2
kataku-makiko	火宅	魔木子	2000	takeshobo	1
museiran	無精卵	成毛厚子	2000	kodansha	1
buraikan	無頼漢	市川智茂	2000	shonen-gahosha	2
atsuize-tenma	熱いぜ天馬!	福本伸行	2000	takeshobo	1
haishi	牌師	北野英明	2000	futabasha	2
garou-yuugi	牙狼遊戯	宮本達也	2000	gakken-2	2
hanzai-shinrigaku	犯罪心理学	芳井一味	2000	kodansha	1
nerawareta-shounen	狙われた少年	はやかわ文子	2000	akita	1
neko-no-te-kashishimasu	猫の手貸します	入江紀子	2000	kodansha	1
saruou	猿王	仲能健児	2000	kodansha	1
ruriiromoyou	瑠璃色もよう	寺館和子	2000	shufu-to-seikatsu	1
ihoujin-haranoriko	異邦人	原のり子	2000	shonen-gahosha	1
itami	痛み	津田ひろみ	2000	futabasha	2
shiroimofuku	白い喪服	おおにし真	2000	kodansha	1
hakui-no-suit-operenjaa	白衣の戦士オペレンジャー	みもり	2000	(unknown)	1
touhan-tokusou-dai-sanka	盗犯特捜第三課	平井りゅうじ	2000	leed	3
kangofu-monogatari	看護婦物語	おおにし真	2000	kodansha	1
manatsu-no-crescent	真夏のクレセント	三浦浩子	2000	shufu-to-seikatsu	1
mayonaka-no-dinaa	真夜中のディナー	神奈幸子	2000	kodansha	1
mayonaka-no-raburetaa	真夜中のラブレター	つのだじろう	2000	shufu-to-seikatsu	1
mariko-no-hiza-kozou	真理子のヒザ小僧	長浜幸子	2000	hakusensha	1
hitomi-tojireba-aitsu	瞳とじればあいつ	波間信子	2000	kodansha	1
suna-no-emblem	砂のエンブレム	のがみけい	2000	shueisha	1
suna-no-tsurugi	砂の剣	矢萩貴子	2000	scola	1
sunadokei-ikegami	砂時計	池上遼一	2000	bunkasha	1
kami-no-warufuzake	神の悪フザケ	山田花子	2000	kodansha	1
shinjuukyou-online	神獣郷オンライン!	春千秋	2000	hifumi-shobo	4
kindan-no-kajitsu	禁断の果実	古田久恵	2000	futabasha	2
kuukai-nakajima	空海	中島徳博	2000	shueisha	1
ryuu-ga-mau	竜が舞う	倉科遼	2000	nihon-bungeisha	1
warattedafutte	笑ってダフって!!	北見けんいち	2000	kodansha	1
guren-no-tsuki	紅蓮の月	魔木子	2000	scola	1
guren-mandala	紅蓮曼荼羅	矢萩貴子	2000	scola	1
junjoubashi-kouban-nisshi	純情橋交番日誌	はやせ淳	2000	houbunsha	2
shuushifu-no-hibiki	終止符の響き	万里村奈加	2000	kodansha	1
kekkon-shiyou-yo-shichigatsu	結婚しようよ❤	七月みりん	2000	tokuma	3
kekkon-no-kenkyuu	結婚の研究	神奈幸子	2000	kodansha	1
kekkon-kyousoukyoku-pokettsu-morita	結婚協奏曲pockets	もりたじゅん	2000	aoba-shuppan	1
kekkon-kyousoukyoku-pokettsu	結婚協奏曲pockets	星野めみ	2000	aoba-shuppan	1
kekkon-monogatari	結婚物語	原なおこ	2000	(unknown)	2
oishii-futari	美味しいふたり	藤みき生	2000	cosmic-shuppan	7
biki	美姫	木村えいじ	2000	leed	2
bijuu-no-yakata	美獣の館	矢萩貴子	2000	scola	1
miyuki-ni-omakase	美由紀におまかせ!	中西やすひろ	2000	kodansha	2
venus-ni-hizamazuke	美神にひざまずけ!	ひうらさとる	2000	kodansha	1
mikami-no-wana	美神の罠	矢萩貴子	2000	scola	1
yoshitsune-kagemaru	義経	影丸穣也	2000	wani-magazine	1
hisui-no-namida	翡翠の涙	三浦浩子	2000	ozora-shuppan	1
roujin-no-saga	老人の性	村上たかし	2000	bunkasha	1
sei-pumpkin-monogatari	聖パンプキン物語	星野めみ	2000	kodansha	1
seijo-harimao	聖女ハリマオ	たかもちげん	2000	kodansha	1
seishoku-ni-shine	聖職に死ね!	森真理	2000	tokuma	1
udegashi-no-ten	腕貸しの天	安部譲二	2000	futabasha	1
jibun-ga-suki	自分が好き	柳沢きみお	2000	futabasha	1
hana-ga-chittemo	花が散っても	Songha	2000	hifumi-shobo	2
hanasaka-sou-de-dakishimete	花さか荘で抱きしめて	中野純子	2000	shueisha	1
hana-no-oedo-yuugen-torimonochou	花のお江戸 幽玄捕り物帖	水縞とおる	2000	futabasha	1
hana-no-niwa	花の庭	津雲むつみ	2000	shueisha	1
hana-no-kikuchiyo	花の菊千代	赤塚不二夫	2000	shogakukan	1
hana-no-shitone	花の褥	のがみけい	2000	shueisha	1
hana-no-yakata	花の館	わたなべまさこ	2000	shueisha	1
hanabiki	花引き	小幡文生	2000	takeshobo	1
hanano-nite-oni-denshou	花野にて鬼伝承	三山節子	2000	futabasha	1
kusayakyuu-rendetsu	草野球列伝	水島新司	2000	mediafactory	1
niguruma-gontarou	荷車権太郎	赤塚不二夫	2000	shogakukan	1
aoi-ie	蒼い家	津雲むつみ	2000	shueisha	1
bara-ga-saku	薔薇が咲く	長浜幸子	2000	shueisha	1
barairo-no-labyrinth	薔薇色のラビリンス	小沢真理	2000	kodansha	1
kagerou-no-mori	蜉蝣の森	はざまもり	2000	hakusensha	1
chiyou-no-kioku	蝶の記憶	里中満智子	2000	kodansha	1
ketsuryuuzaka-nite	血流坂にて	成毛厚子	2000	scola	1
hadashi-no-suki-na-onna	裸足の好きな女	福原ヒロ子	2000	shueisha	1
sasotte-hoshiiyon	誘ってほしいよん	小本田絵舞	2000	wani-magazine	1
akai-chou-no-shoujo-umezu	赤いちょうの少女	楳図かずお	2000	(unknown)	1
akai-heel-no-shinnyuusha	赤いヒールの侵入者	夢野一子	2000	kodansha	1
akai-ookami	赤い狼	まさき輝	2000	shufu-to-seikatsu	3
akatsuka-fujio-no-doushitekureru	赤塚不二夫のどうしてくれる!?	赤塚不二夫	2000	shogakukan	1
akatsuka-fujio-no-bungaku-sanpo	赤塚不二夫の文学散歩	赤塚不二夫	2000	shogakukan	1
akage-no-an-matsuzaki	赤毛のアン	まつざきあけみ・恋塚稔	2000	gakken	1
shuukyuu-nanoka	蹴球七日	望月三起也	2000	leed	1
virtual-culture	転輪聖王	仲村計	2000	shufu-to-seikatsu	1
gyakkou-no-heya	逆光の部屋	魔木子	2000	scola	1
tooriame	通り雨	尾崎未来	2000	shueisha	1
tsuukin-nounai-kakusei-densha	通勤脳内覚醒電車	ジョージ秋山	2000	asuka-shinsha	1
iku-natsu	逝く夏	尾崎未来	2000	shueisha	1
ouma	逢魔	飯田耕一郎	2000	(unknown)	1
shuukan-manga-sekai-no-ijin	週刊マンガ世界の偉人	山口正	2000	asahi-shimbun	8
shuukan-kekkon-jouhou	週刊結婚情報	本間千恵子	2000	kodansha	1
yuukyou-musashi	遊侠武蔵	さだやす圭	2000	kodansha	1
tooi-machi-no-hoshiakari	遠い街の星あかり	和田尚子	2000	shueisha	1
tekireiki-no-onna-tachi-he	適齢期の女たちへ	辻村弘子	2000	kodansha	2
rika-to-jiraiya	里香と地雷也	前田俊夫	2000	schubert-shuppan	1
nonomura-ririko-23-sai	野々村リリ子23才	はざまもり	2000	futabasha	1
no-no-hana-no-hanayome	野の花の花嫁	星野めみ	2000	kodansha	1
yabou-kyuujou	野望球場	沼礼一	2000	kasakura-shuppan	2
konjiki-no-ito	金色の糸	深沢かすみ	2000	futabasha	1
gin-no-ito	銀の糸	奈知未佐子	2000	shogakukan	1
kagami-no-naka-no-meikyuu	鏡の中の迷宮	小林博美	2000	ozora-shuppan	1
yami-ni-kageboushi	闇に影ぼうし	万里村奈加	2000	kodansha	1
yami-no-shoutaijou	闇の招待状	はざまもり	2000	futabasha	1
toukon-production	闘魂プロダクション	小林まこと	2000	kodansha	1
hidamari-no-shoujotachi	陽だまりの少女たち	山本まゆり	2000	kodansha	1
hidamari-no-yuuutsu	陽だまりの憂鬱	尾崎未来	2000	shueisha	1
jansou-ni-ikou	雀荘に行こう	有元美保	2000	takeshobo	1
rikon-hakusho	離婚白書	原のり子	2000	kodansha	1
amemajiri-roman-holiday	雨まじりRoman Holiday	沖野ヨーコ	2000	kodansha	1
yuki-no-gotoku-hi-no-gotoku	雪の如く火の如く	三山節子	2000	futabasha	1
denmujikuu	電夢時空	高山和雅	2000	kodansha	1
kasumigaseki-no-furiimeeson	霞ヶ関のフリーメーソン	前川つかさ	2000	asuka-shinsha	1
kasumigaseki-furiimeeson	霞ヶ関フリーメーソン	前川つかさ	2000	asuka-shinsha	1
aoi-uchuu-no-bouken	青い宇宙の冒険	愛川哲也	2000	kodansha	1
seishun-no-bansoukou	青春の絆創膏	もんでんあきこ	2000	futabasha	1
seigyaku-no-inu	靖逆の犬	原田久仁信	2000	futabasha	1
kaoyaku	顔役	田代浩	2000	houbunsha	2
honkon-tokusou-lady	香港特捜Lady	真行寺たつや	2000	wani-magazine	1
kouki-sama-no-yuuutsu	高貴さまの憂鬱	山本まゆり	2000	shufu-to-seikatsu	1
oni-hime-zuka	鬼姫塚	三浦浩子	2000	shufu-to-seikatsu	1
onigarishi	鬼狩り師	谷村ひとし	2000	tokuma	4
oni-keibu	鬼警部	赤塚不二夫・滝沢解	2000	shogakukan	1
mamono-o-karu-na-to-iwareta-saikyou-hunter-ryouri-guild-ni-tenshoku-suru	魔物を狩るなと言われた最強ハンター、料理ギルドに転職する	辻村七子・奥村浅葱	2000	hifumi-shobo	4
maou-no-kodomotachi	魔王の子供達	舞井武依	2000	(unknown)	1
ougon-taikouki	黄金太閤記	小島剛夕	2000	futabasha	2
kokuchi-ryoki-chaos-airu	黒地旅記カオスアイル	ゆづか正成	2000	ichijinsha	2
kokuchou-no-uta	黒鳥の歌	津雲むつみ	2000	shueisha	1
