1977-SUMMER	超電磁マシーン ボルテスV	ORIGINAL	[{"anilist_id": 136399, "rel": "ADAPTATION", "title": "超電磁マシーン ボルテスV"}, {"anilist_id": 193860, "rel": "ADAPTATION", "title": "超電磁マシーン ボルテスV"}]
1978-SPRING	魔女っ子チックル	ORIGINAL	[{"anilist_id": 136077, "rel": "ADAPTATION", "title": "魔女っ子チックル"}]
1979-FALL	闘士ゴーディアン	ORIGINAL	[{"anilist_id": 213688, "rel": "ADAPTATION", "title": "闘士ゴーディアン"}]
1980-FALL	ほえろブンブン	MANGA	[]
1982-WINTER	フクちゃん (1982)	MANGA	[{"anilist_id": 151105, "rel": "ADAPTATION", "title": "フクちゃん"}]
1982-FALL	超時空要塞マクロス	ORIGINAL	[{"anilist_id": 46675, "rel": "ADAPTATION", "title": "超時空要塞マクロス　MY FAIR MINMAY〜夢見るプレリュード"}]
1982-FALL	忍者マン一平	MANGA	[]
1984-SPRING	チックン タックン	MANGA	[{"anilist_id": 113048, "rel": "ADAPTATION", "title": "チックンタックン"}]
1985-SPRING	オバケのQ太郎 (1985)	MANGA	[{"anilist_id": 55187, "rel": "ADAPTATION", "title": "オバケのQ太郎"}]
1987-FALL	のらくろクン	MANGA	[{"anilist_id": 57251, "rel": "ADAPTATION", "title": "のらくろ漫画集"}]
1988-SPRING	シティーハンター2	MANGA	[]
1988-SPRING	ハロー! レディリン	MANGA	[]
1988-SPRING	つるピカハゲ丸くん	MANGA	[]
1988-SPRING	キテレツ大百科	MANGA	[{"anilist_id": 69589, "rel": "ADAPTATION", "title": "キテレツ大百科"}]
1989-FALL	シティーハンター3	MANGA	[]
1990-WINTER	平成天才バカボン	MANGA	[]
1990-SPRING	ガタピシ	MANGA	[]
1991-SPRING	シティーハンター'91	MANGA	[]
1993-WINTER	無責任艦長タイラー	LIGHT_NOVEL	[{"anilist_id": 139422, "rel": "ADAPTATION", "title": "宇宙一の無責任男シリーズ"}]
1994-SPRING	カラオケ戦士 マイク次郎	MANGA	[{"anilist_id": 140268, "rel": "ADAPTATION", "title": "カラオケ戦士マイク次郎"}]
1994-SPRING	ゴールFH (フィールド・ハンター)	MANGA	[]
1994-FALL	キャプテン翼Ｊ	MANGA	[]
1994-FALL	愛と勇気のピッグガール　とんでぶーりん	MANGA	[{"anilist_id": 42643, "rel": "ADAPTATION", "title": "とんでぶーりん"}]
1995-WINTER	NINKU -忍空-	MANGA	[{"anilist_id": 41361, "rel": "ADAPTATION", "title": "忍空"}]
1996-WINTER	ドラゴンボールGT	MANGA	[]
1996-SPRING	スレイヤーズ NEXT	LIGHT_NOVEL	[{"anilist_id": 38876, "rel": "ADAPTATION", "title": "スレイヤーズ"}]
1996-FALL	セイバーマリオネットJ	ORIGINAL	[{"anilist_id": 30506, "rel": "ADAPTATION", "title": "セイバーマリオネットＪ"}]
1997-WINTER	キューティーハニーＦ	MANGA	[{"anilist_id": 55592, "rel": "ADAPTATION", "title": "キューティーハニーF"}]
1997-WINTER	爆走兄弟レッツ＆ゴー!!　ＷＧＰ	MANGA	[]
1997-SPRING	スレイヤーズ TRY	LIGHT_NOVEL	[{"anilist_id": 38876, "rel": "ADAPTATION", "title": "スレイヤーズ"}]
1997-SPRING	スーパーフィッシング グランダー武蔵	MANGA	[]
1997-SPRING	ハレルヤIIBOY	MANGA	[{"anilist_id": 37636, "rel": "ADAPTATION", "title": "HARELUYA II BØY -ボーイ-"}]
1997-SUMMER	みすて♥ないでデイジー	MANGA	[{"anilist_id": 93823, "rel": "ADAPTATION", "title": "みすて♡ないでデイジー"}]
1997-FALL	エルフを狩るモノたち II	MANGA	[]
1997-FALL	VIRUS ‐VIRUS BUSTER SERGE‐	VIDEO_GAME	[{"anilist_id": 196668, "rel": "ADAPTATION", "title": "ウイルス -ウイルスバスター・サージ-"}]
1997-FALL	フォーチュン·クエストL	OTHER	[{"anilist_id": 72353, "rel": "ADAPTATION", "title": "フォーチュン・クエスト"}, {"anilist_id": 132813, "rel": "ADAPTATION", "title": "新フォーチュン・クエストＬ"}]
1998-WINTER	春庭家の3人目	MANGA	[]
1998-SPRING	ああっ女神さまっ 小っちゃいって事は便利だねっ	MANGA	[{"anilist_id": 32700, "rel": "ADAPTATION", "title": "ああっ女神さまっ ちっちゃいてことは便利だね"}]
1998-SPRING	Weiß kreuz　ヴァイス　クロイツ	LIGHT_NOVEL	[{"anilist_id": 32722, "rel": "ADAPTATION", "title": "ヴァイス-AN ASSASSIN AND WHITE SHAMAN"}]
1998-SPRING	ロスト・ユニバース	LIGHT_NOVEL	[{"anilist_id": 41280, "rel": "ADAPTATION", "title": "ロスト・ユニバース"}, {"anilist_id": 95148, "rel": "ADAPTATION", "title": "ロスト・ユニバース"}]
1998-SPRING	ＤＴエイトロン	MANGA	[{"anilist_id": 96058, "rel": "ADAPTATION", "title": "DTエイトロン"}]
1998-SPRING	グランダー武蔵ＲＶ	MANGA	[]
1998-SPRING	ふたり暮らし	MANGA	[]
1998-FALL	魔術士オーフェン	LIGHT_NOVEL	[{"anilist_id": 69745, "rel": "ADAPTATION", "title": "魔術士オーフェン"}]
1998-FALL	聖ルミナス女学院	OTHER	[{"anilist_id": 96004, "rel": "ADAPTATION", "title": "聖ルミナス女学院"}]
1998-FALL	Only You ビバ! キャバクラ	MANGA	[]
1999-WINTER	火魅子伝	VIDEO_GAME	[{"anilist_id": 33000, "rel": "ADAPTATION", "title": "火魅子伝~恋解~"}]
1999-WINTER	B[ボンバーマン]ビーダマン爆外伝Ｖ	VIDEO_GAME	[{"anilist_id": 176481, "rel": "ADAPTATION", "title": "ボンバーマン・ビーダマン爆外伝V"}]
1999-SPRING	アークザラッド	VIDEO_GAME	[{"anilist_id": 64551, "rel": "ADAPTATION", "title": "アークザラッドII 炎のエルク"}]
1999-SPRING	∀ガンダム	ORIGINAL	[{"anilist_id": 34186, "rel": "ADAPTATION", "title": "∀ガンダム"}, {"anilist_id": 65281, "rel": "ADAPTATION", "title": "∀ガンダム"}, {"anilist_id": 146167, "r
1999-SPRING	デジモンアドベンチャー	ORIGINAL	[{"anilist_id": 32387, "rel": "ADAPTATION", "title": "數碼寶貝 Digimon Adventure"}, {"anilist_id": 129811, "rel": "ADAPTATION", "title": "デジモンアドベンチャー小説"}]
1999-SPRING	それゆけ!宇宙戦艦ヤマモト・ヨーコ (1999)	OTHER	[{"anilist_id": 152685, "rel": "ADAPTATION", "title": "それゆけ!宇宙戦艦ヤマモト・ヨーコ"}]
1999-SPRING	日本一の男の魂２	MANGA	[]
1999-FALL	BLUE GENDER	ORIGINAL	[{"anilist_id": 70203, "rel": "ADAPTATION", "title": "ブルージェンダー"}]
1999-FALL	トラブルチョコレート	OTHER	[{"anilist_id": 34098, "rel": "ADAPTATION", "title": "トラブルチョコレートthe comic"}]
1999-FALL	魔術士オーフェンRevenge	LIGHT_NOVEL	[{"anilist_id": 69745, "rel": "ADAPTATION", "title": "魔術士オーフェン"}]
1999-FALL	臣士魔法劇場 リスキー★セフティ	MANGA	[{"anilist_id": 33932, "rel": "ADAPTATION", "title": "臣士魔法劇場 リスキー★セフティ"}]
1999-FALL	いつも心に太陽を!	MANGA	[]
2000-WINTER	ブギーポップは笑わない Boogiepop Phantom	LIGHT_NOVEL	[]
2000-SPRING	遊☆戯☆王　デュエルモンスターズ	MANGA	[{"anilist_id": 30054, "rel": "ADAPTATION", "title": "遊☆戯☆王"}]
2000-SPRING	デジモンアドベンチャー０２	ORIGINAL	[{"anilist_id": 32388, "rel": "ADAPTATION", "title": "數碼寶貝02 Digimon Adventure Zero Two"}]
2000-SUMMER	ストレンジ・ドーン	ORIGINAL	[{"anilist_id": 175014, "rel": "ADAPTATION", "title": "ストレンジ・ドーン"}]
2000-FALL	アルジェント ソーマ	ORIGINAL	[{"anilist_id": 34176, "rel": "ADAPTATION", "title": "アルジェントソーマ"}]
2000-FALL	機巧奇傳 ヒヲウ戦記	ORIGINAL	[{"anilist_id": 92463, "rel": "ADAPTATION", "title": "機巧奇傳 ヒヲウ戦記"}]
2001-WINTER	爆転シュート　ベイブレード	MANGA	[{"anilist_id": 30852, "rel": "ADAPTATION", "title": "爆転シュート ベイブレード"}]
2001-WINTER	ゾイド新世紀／ゼロ	OTHER	[{"anilist_id": 30363, "rel": "ADAPTATION", "title": "ゾイド新世紀／ゼロ"}]
2001-SPRING	シスター・プリンセス	LIGHT_NOVEL	[{"anilist_id": 38414, "rel": "ADAPTATION", "title": "シスター・プリンセス"}]
2001-SPRING	デジモンテイマーズ	ORIGINAL	[{"anilist_id": 32389, "rel": "ADAPTATION", "title": "數碼寶貝03馴獸師之王"}]
2001-SUMMER	あぃまぃみぃ！ストロベリー・エッグ	ORIGINAL	[{"anilist_id": 92015, "rel": "ADAPTATION", "title": "あぃまぃみぃ！ストロベリ・エッグ"}]
2001-FALL	ヴァンドレッド the second stage	ORIGINAL	[{"anilist_id": 93797, "rel": "ADAPTATION", "title": "ヴァンドレッド the second stage"}]
2001-FALL	キャプテン翼 (2001)	MANGA	[{"anilist_id": 31791, "rel": "ADAPTATION", "title": "キャプテン翼 ROAD TO 2002"}]
2002-WINTER	炎の蜃気楼[ミラージュ]	LIGHT_NOVEL	[{"anilist_id": 35654, "rel": "ADAPTATION", "title": "炎の蜃気楼"}]
2002-WINTER	アクエリアンエイジ Sign for Evolution	ORIGINAL	[{"anilist_id": 31317, "rel": "ADAPTATION", "title": "のえる evolution"}]
2002-WINTER	爆転シュート　ベイブレード2002	MANGA	[]
2002-WINTER	幻魔大戦－神話前夜の章	MANGA	[]
2002-SPRING	デジモンフロンティア	ORIGINAL	[{"anilist_id": 33502, "rel": "ADAPTATION", "title": "數碼寶貝04 無限地帶"}]
2002-SPRING	ワイルド7 another 謀略運河	MANGA	[]
2002-SUMMER	G-onらいだーす	ORIGINAL	[{"anilist_id": 50032, "rel": "ADAPTATION", "title": "G-onらいだーす"}]
2002-FALL	NARUTO -ナルト-	MANGA	[{"anilist_id": 30011, "rel": "ADAPTATION", "title": "NARUTO -ナルト-"}]
2002-FALL	キディ・グレイド	ORIGINAL	[{"anilist_id": 32931, "rel": "ADAPTATION", "title": "キディ・グレイド-リバース-"}]
