isbn13	date	publisher	series	volume	title	kana	creators	creators_roled
9784805318393	[2024]	チャールズ・イー・タトル出版			AKUTAGAWA&#39;S RASHÔMON and OTHER STORIES : THE MANGA EDITION	アクタガワズラショウモンアンドアザーストーリーズ:ザマンガエディション	芥川, 竜之介, 1892-1927/mkdeville/Nicloux, Ph	Ryunosuke Akutagawa [原作]:/mkdeville [翻案]:/Philippe Nicloux [イラスト]:
9784758018586	2024.1	一迅社	ベビードール×comics		悪役令嬢のはずが、絶倫溺愛ルートでトロトロに愛されちゃうアンソロジー	アクヤクレイジョウノハズガ、ゼツリンデキアイルートデトロトロニアイサレチャウアン		
9784799765371	2024.1	リブレ	クロフネcomics. くろふねピクシブシリーズ		悪役令嬢は溺愛エンドを回避できません! : アンソロジー	アクヤクレイジョウワデキアイエンドオカイヒデキマセン!:アンソロジー		
9784867207093	[2024]	コアミックス	ゼノンコミックス	1	アテナの卒業式 : 中学校教師菜花さきの戦い. 1	アテナノソツギョウシキ:チュウガッコウキョウシナバナサキノタタカイ	戸井, 理恵/のぶ	戸井理恵:/のぶ:監修
9784821157648	2024.1	ぶんか社	Bunkasha comics		あなたが体験した怖い話 : 怖い部屋	アナタガタイケンシタコワイハナシ:コワイヘヤ		
9784065360002	2024.7	講談社		44	宇宙兄弟 44	ウチュウキョウダイ	小山, 宙哉	小山宙哉著:
9784758039819	2024.1	一迅社	IDコミックス. Zero-sum comics		お飾り妻は冷酷旦那様と離縁したい! : 実は溺愛されていたなんて知りません : アンソロジーコミック	オカザリヅマワレイコクダンナサマトリエンシタイ!:ジツワデキアイサレテイタナンテ		
9784088934747	2024.12	集英社		16	推しの子 16	オシノコ	横槍, メンゴ/赤坂, アカ	赤坂アカ著 ; 横槍メンゴ著:
9784838756438	2024.1	マガジンハウス	マガジンハウスムック		大人も読みたい藤子・F・不二雄100 : THE BEST OF FUJIKO・F・FUJIO	オトナモヨミタイフジコエフフジオヒャク:ザベストオブフジコエフフジオ		
9784821157785	2024.1	ぶんか社	Bunkasha comics	Vol. 40	俺流!絶品めし. Vol. 40	オレリュウ!ゼッピンメシ		
9784396750534	2024.10	祥伝社		4	女の園の星 4	オンナノソノノホシ	和山, やま	和山やま著:
9784099431488	2024.1	小学館	ゲッサン少年サンデーコミックススペシャル	20	からかい上手の高木さん. 20	カラカイジョウズノタカギサン	山本, 崇一朗	山本崇一朗:著/山本崇一朗:著
9784098530977	２０２４．１	小学館	ゲッサン少年サンデーコミックススペシャル	20	からかい上手の高木さん 20	カラカイジョウズノタカギサン	山本, 崇一朗	山本崇一朗:著
9784041148426	2024.2	KADOKAWA	角川コミックス・エース	20	機動戦士ZガンダムDefine 20	キドウセンシゼータガンダムディファイン	北爪/宏幸/矢立/肇/富野/由悠季	北爪宏幸:著/矢立肇:原案/富野由悠季:原案
9784054069954	[2024]	[Gakken]	学研の図鑑 ; 48		キン肉マン技	キンニクマンワザ	ゆでたまご/学研プラス	ゆでたまご:監修/学研図鑑編集室 編集・制作:
9784091578471	2024.12	小学館		19	薬屋のひとりごと : 猫猫の後宮謎解き手帳 19	クスリヤノヒトリゴト:マオマオノコウキュウナゾトキテチョウ	日向, 夏/倉田, 三ノ路/しの, とうこ	日向夏原作 ; 倉田三ノ路作画 ; しのとうこキャラクター原案:
9784091578174	2024.3	小学館		18	薬屋のひとりごと : 猫猫の後宮謎解き手帳 18	クスリヤノヒトリゴト:マオマオノコウキュウナゾトキテチョウ	日向, 夏/倉田, 三ノ路/しの, とうこ	日向夏原作 ; 倉田三ノ路作画 ; しのとうこキャラクター原案:
9784805318249	[2024]	チャールズ・イー・タトル出版			Kenji Miyazawa&#39;s THE RESTAURANT OF MANY ORDERS And Other Stories : THE MANGA EDITION	ケンジミヤザワズザレストランオブメニーオーダーズアンドアザーストーリーズ:ザマン	朔野, 安子/Quanci, Moss/宮沢, 賢治, 1896-1933	Yasuko Sakuno [翻案]:/Moss Quanci [訳]:/Kenji Miyazawa [原作]:
9784048995832	2024.2	ブシロードワークス	ブシロードコミックス	2	悪役令嬢?いいえお転婆娘です : ざまぁなんて言いません : アンソロジーコミック. 2	アクヤクレイジョウイイエオテンバムスメデス:ザマァナンテイイマセン:アンソロジー		
9784758039901	2024.2	一迅社	IDコミックス. Zero-sum comics	11	悪役令嬢ですが、幸せになってみせますわ! : アンソロジーコミック. 11	アクヤクレイジョウデスガ、シアワセニナッテミセマスワ!:アンソロジーコミック		
9784046833853	2024.2	KADOKAWA	MFC		異世界純愛アンソロジー = Pure love Anthology in Another world	イセカイジュンアイアンソロジー		
9784065332207	2024.2	講談社	KCDX		宇宙兄弟公式コミックガイド人はなぜ月を目指すのか!? : 宇宙開発最新ルポ	ウチュウキョウダイコウシキコミックガイドヒトワナゼツキオメザスノカ:ウチュウカイ	小山, 宙哉, 1978-/講談社	小山宙哉:原作/講談社 編集:
9784065353165	2024.2	講談社ビーシー	別冊ベストカー		MFゴーストマンガ&amp;アニメ完全ガイドブックtuned byベストカー	エムエフゴーストマンガアンドアニメカンゼンガイドブックチューンドバイベストカー	しげの秀一 画/ベストカー編集部 編	しげの秀一:画/ベストカー編集部:編
9784758084642	2024.2	一迅社	IDコミックス. Rex comics	2	エロいほど最強!?ダンジョンでセックス無双アンソロジーコミック. 2	エロイホドサイキョウ!?ダンジョンデセックスムソウアンソロジーコミック		
9784785975975	2024.2	少年画報社	ぐる漫	No. 74 (お茶漬け編)	思い出食堂 : 新作漫画よみきり. No. 74 (お茶漬け編)	オモイデショクドウ:シンサクマンガヨミキリ		
9784866577319	2024.2	フロンティアワークス	LC. Hugピクシブシリーズ	4	かわにさざなみ. 4	カワニサザナミ	澄谷, ゼニコ	澄谷ゼニコ:著
9784867800386	2024.2	小鳥遊書房			「記憶」で読む『鬼滅の刃』	「キオク」デヨム『キメツノヤイバ』	三村, 尚央, 1974-	三村尚央:
9784758018647	2024.2	一迅社	ベビードール×comics		鬼畜殿下のはずなのに、夜伽の時間が甘すぎます…ッ! : アンソロジー	キチクデンカノハズナノニ、ヨトギノジカンガアマスギマス…ッ!:アンソロジー		
9784799218624	2024.2	キルタイムコミュニケーション	二次元ドリームコミックス ; 729	SP17	くっ殺ヒロインズ. SP17	クッコロヒロインズ		
9784065335215	2024.2	講談社	KCDX		黒博物館図録 = The Catalogue:Backyard of Black Museum	クロハクブツカンズロク	藤田, 和日郎, 1964-	藤田和日郎:著
9784845864539	2024.2	リイド社	パーフェクト・メモワール	Vol. 31	コミック艶. Vol. 31	コミックエン		
9784867104545	2024.2	ガイドワークス	GW mook ; 885		コミックパチンコ必勝ガイド	コミックパチンコヒッショウガイド		
9784758039895	2024.2	一迅社	IDコミックス. Zero-sum comics	6	婚約破棄されましたが、幸せに暮らしておりますわ! : アンソロジーコミック. 6	コンヤクハキサレマシタガ、シアワセニクラシテオリマスワ!:アンソロジーコミック		
9784821157891	2024.2	ぶんか社	Bunkasha comics	Vol. 45	ごはん日和. Vol. 45	ゴハンビヨリ		
9784785976057	2024.3	少年画報社	ぐる漫	No. 15	アウトドアごはん. No. 15	アウトドアゴハン		
9784591181454	2024.3	ポプラ社		17	アニメコミックおしりたんてい. 17	アニメコミックオシリタンテイ		
9784799766545	2024.3	リブレ	クロフネcomics. くろふねピクシブシリーズ		異世界で愛しの彼♂に寵愛されちゃう♥ : BLアンソロジー	イセカイデイトシノカレ♂ニチョウアイサレチャウ♥:BLアンソロジー		
9784022143945	2024.3	朝日新聞出版			伊藤潤二大研究	イトウジュンジダイケンキュウ	朝日新聞出版	Nemuki+編集部:編
9784866537849	2024.3	コアマガジン	コアコミックス ; 642		裏職業大事典 : スゴい儲かるけど悪人は必ず成敗する!!	ウラショクギョウダイジテン:スゴイモウカルケドアクニンワカナラズセイバイスル!!		
9784480017949	2024.3	筑摩書房	筑摩選書 ; 0276		SF少女マンガ全史 : 昭和黄金期を中心に	エスエフショウジョマンガゼンシ:ショウワオウゴンキオチュウシンニ	長山, 靖生, 1962-	長山靖生:著
9784065349939	2024.3	講談社		1	カードキャプターさくらイラスト集 = CARDCAPTOR SAKURA ILLUSTRATIONS COLLECTION. 1	カードキャプターサクライラストシュウ	CLAMP	CLAMP:著
9784065349946	2024.3	講談社		2	カードキャプターさくらイラスト集 = CARDCAPTOR SAKURA ILLUSTRATIONS COLLECTION. 2	カードキャプターサクライラストシュウ	CLAMP	CLAMP:著
9784065349953	2024.3	講談社		3	カードキャプターさくらイラスト集 = CARDCAPTOR SAKURA ILLUSTRATIONS COLLECTION. 3	カードキャプターサクライラストシュウ	CLAMP	CLAMP:著
9784065349960	2024.3	講談社			カードキャプターさくらメモリアルブック = CARDCAPTOR SAKURA MEMORIAL BOOK	カードキャプターサクラメモリアルブック	CLAMP	CLAMP:著
9784865377347	2024.4	ゲネシス	GENESYS COMICS		生贄の放課後 : 気の強い転校生を責め堕とす	イケニエノホウカゴ:キノツヨイテンコウセイオセメオトス	鬼窪浩久 著	鬼窪浩久:著
9784908356551	2024.4	ブルーシープ			おひさま : 矢部太郎の漫画	オヒサマ:ヤベタロウノマンガ	矢部, 太郎, 1977-/永岡, 綾	永岡綾 編集:
9784902591569	2024.4	かりん舎			おまえの無駄に遣っている時間をワシにくれ : 湊谷雪子夢吉を語る	オマエノムダニツカッテイルジカンオワシニクレ:ミナトヤユキコユメキチオカタル	湊谷, 雪子, 1949-	湊谷雪子:著/阿部幸弘 インタビュアー:
9784785976262	2024.4	少年画報社	ぐる漫	No. 75 (卵かけご飯編)	思い出食堂 : 新作漫画よみきり. No. 75 (卵かけご飯編)	オモイデショクドウ:シンサクマンガヨミキリ		
9784821157983	2024.4	ぶんか社	Bunkasha comics	Vol. 41	俺流!絶品めし. Vol. 41	オレリュウ!ゼッピンメシ		
9784575418552	2024.4	双葉社	モンスターコミックスf	1	恩を仇で返された令嬢の家族が黙っている訳がない. 1	オンオアダデカエサレタレイジョウノカゾクガダマッテイルワケガナイ	七ツ河, ほづみ/コミックルーム	七ツ河ほづみ:漫画/COMIC ROOM:原作
9784091990792	2024.4	小学館			COLORS 1978-2024 : 高橋留美子原画集	カラーズナインティーンセヴンティエイトトゥエンティトゥエンティフォー:タカハシル	高橋, 留美子, 1957-	高橋留美子:著
9784091990846	2024.4	小学館			からかい上手の高木さん卒業アルバム : 山本崇一朗カラーワークス	カラカイジョウズノタカギサンソツギョウアルバム:ヤマモトソウイチロウカラーワーク	山本, 崇一朗	山本崇一朗:著
9784799767047	2024.4	リブレ	ビボピー	1	きんぴか症候群. 1	キンピカシンドローム	篠, ヒロフミ	篠ヒロフミ:
9784295206361	2024.4	エムディエヌコーポレーション			CLIP STUDIO PAINT EX公式ガイドブック	クリップスタジオペイントイーエックスコウシキガイドブック	セルシス	セルシス:監修
9784575728408	2024.4	双葉社	双葉文庫 ; う-04-26	〈初期ギャグ傑作選〉すべてはここからはじまった!編	クレヨンしんちゃんベストセレクション. 〈初期ギャグ傑作選〉すべてはここからはじまった!編	クレヨンシンチャンベストセレクション	臼井, 儀人, 1958-2009	臼井儀人:著
9784845864560	2024.4	リイド社	パーフェクト・メモワール	Vol. 32	コミック艶. Vol. 32	コミックエン		
9784821158324	2024.4	ぶんか社	Bunkasha comics	Vol. 46	ごはん日和. Vol. 46	ゴハンビヨリ		
9784758084789	2024.4	一迅社	IDコミックス. Rex comics	19	ゴブリンにエロいことされちゃうアンソロジーコミック. 19	ゴブリンニエロイコトサレチャウアンソロジーコミック		
9784575381658	2024.4	双葉社	marginal		屍と椿	シカバネトツバキ	北国, 良人	北国良人:著
9784865377354	2024.5	ゲネシス	GENESYS COMICS		愛を伝える方法論	アイオツタエルホウホウロン	大波耀子 著	大波耀子:著
9784799765333	2024.5	リブレ	ビーボーイコミックスデラックス		アイドルくんに抱かれたい!	アイドルクンニダカレタイ!	峰島, なわこ	峰島なわこ:
9784821158331	2024.5	ぶんか社	Bunkasha comics		あなたが体験した怖い話 : よくない家	アナタガタイケンシタコワイハナシ:ヨクナイイエ		
9784778323288	2024.5	太田出版		5	淡島百景 = A Hundred Scenes of AWAJIMA. 5	アワジマヒャッケイ	志村, 貴子, 1973-	志村貴子:著
9784065355145	2024.5	講談社	KCDX. 週刊少年マガジン		WIND BREAKER公式キャラクターブック(秘)ノート	ウィンドブレイカーコウシキキャラクターブックマルヒノート	講談社	にいさとる, 週刊少年マガジン編集部:監修
9784911186060	2024.5	モバイルメディアリサーチ	ラブきゅんcomic		SM的純愛 : 解きたい男×縛られたい女	エスエムテキジュンアイ:トキタイオトコシバラレタイオンナ	粕谷, まこ	粕谷まこ:著
9784799767122	2024.5	リブレ	ビーボーイコミックスデラックス	2	王子さまの抱きまくら. 2	オウジサマノダキマクラ	ハシモト, ミツ	ハシモトミツ:著
9784866401782	2024.5	マガジンボックス	M.B.MOOK		怪獣8号終焉のフォルティチュード	カイジュウハチゴウシュウエンノフォルティチュード		
9784799218969	2024.5	キルタイムコミュニケーション	アンリアルコミックス ; 314		感覚遮断～身体の感覚を遮断されて気づかぬ間に強制絶頂～ : 別冊コミックアンリアル	カンカクシャダンシンタイノカンカクオシャダンサレテキズカヌアイダニキョウセイゼッ		
9784911186053	2024.5	モバイルメディアリサーチ	ラブきゅんcomic	7	ギラつき上司と偽装結婚!? 7	ギラツキジョウシトギソウケッコン	叶依, 恭	叶依恭:著
9784799218921	2024.5	キルタイムコミュニケーション	二次元ドリームコミックス ; 736	SP18	くっ殺ヒロインズ. SP18	クッコロヒロインズ		
9784046068163	2024.5	KADOKAWA			50婚 = Married at 50 : 影木、おひとり様やめるってよ	ゴジュウコン	影木, 栄貴	影木栄貴:著
9784799767337	2024.5	リブレ	クロフネcomics. くろふねピクシブシリーズ	1	サイコな黒幕の義姉ちゃん. 1	サイコナクロマクノギシチャン	天城, れの/59	天城れの 漫画・キャラクター原案:/59:原作
9784799767283	2024.5	リブレ	ビーボーイコミックスデラックス	1	サイレントノイズ. 1	サイレントノイズ	いちかわ, 壱	いちかわ壱:著
9784253305068	2024.6	秋田書店	ヤングチャンピオン・コミックス	VOL.26	OUT. VOL.26	アウト	井口, 達也/みずた, まこと	井口達也:原作/みずたまこと:漫画
9784758085090	2024.6	一迅社	IDコミックス. Zero-sum comics	12	悪役令嬢ですが、幸せになってみせますわ! : アンソロジーコミック. 12	アクヤクレイジョウデスガ、シアワセニナッテミセマスワ!:アンソロジーコミック		
9784107727220	2024.6	新潮社	BUNCH COMICS	10	Artiste 10	アルティスト	さもえど 太郎	さもえど 太郎／著:
9784758085281	2024.6	一迅社	IDコミックス. Rex comics	3	エロいほど最強!?ダンジョンでセックス無双アンソロジーコミック. 3	エロイホドサイキョウ!?ダンジョンデセックスムソウアンソロジーコミック		
9784048996266	2024.6	ブシロードワークス	ブシロードコミックス		推しを愛する私たち : ～推し×ファン～アンソロジーコミック	オシオアイスルワタクシタチ:オシファンアンソロジーコミック		
9784253163583	2024.6	秋田書店	A.L.C.DX	1	おはよう、おやすみ、また明日。 = Good morning,Good night,And See you tomorrow. 1	オハヨウオヤスミマタアシタ	御前, モカ	御前モカ:著
9784785976729	2024.6	少年画報社	ぐる漫	No. 76 (喫茶店のドライカレー編)	思い出食堂. No. 76 (喫茶店のドライカレー編)	オモイデショクドウ		
9784253154857	2024.6	秋田書店	カチCOMI	3	俺たちビジネス番やってます! 3	オレタチビジネスツガイヤッテマス	木上, マリカ	木上マリカ:著
9784821158409	2024.6	ぶんか社	Bunkasha comics	Vol. 42	俺流!絶品めし. Vol. 42	オレリュウ!ゼッピンメシ		
9784774743790	2024.6	コスミック出版	COSMIC MOOK		怪獣8号日本防衛隊討伐報告書	カイジュウハチゴウニホンボウエイタイトウバツホウコクショ		
9784799219089	2024.6	キルタイムコミュニケーション	二次元ドリームコミックス ; 740. 二次元コ		キマってとろける百合エッチ	キマッテトロケルユリエッチ		
9784779129841	2024.6	彩流社			『鬼滅の刃』論 : 鬼舞辻無惨と十二鬼月のための哀悼碑	キメツノヤイバロン:キブツジムザントジュウニキズキノタメノアイトウヒ	小菅, 信子, 1960-	小菅信子:著
9784253252942	2024.6	秋田書店	SHŌNEN CHAMPION COMICS E	19	クローズ外伝鳳仙花 : the beginning of HOUSEN. 19	クローズガイデンホウセンカ:ザビギニングオブホウセン	高橋, ヒロシ/齋藤, 周平	髙橋ヒロシ:原作/齋藤周平:漫画
9784253312028	2024.6	秋田書店	ヤングチャンピオン・コミックス	12	クロスオーバーレブ! = Cross Over Rev. 12	クロスオーバーレブ	山口, かつみ, 1965-	山口かつみ:著
9784253301688	2024.6	秋田書店	ヤングチャンピオン・コミックス	13	公道ウルフ = The Wolf of Road Race. 13	コウドウウルフ	野口, 賢	野口賢:著
9784253321983	2024.6	秋田書店	チャンピオンREDコミックス	3	こじらせ転生魔王と7人のおしかけ乙女のラグナロク・システム. 3	コジラセテンセイマオウトシチニンノオシカケオトメノラグナロクシステム	サイトウ, ケンジ/GUNP	サイトウケンジ:原作/GUNP:作画
9784253294539	2024.6	秋田書店	SHŌNEN CHAMPION COMICS	3	この冒険者、人類史最強です : 外れスキル『鑑定』が『継承』に覚醒したので、数多の英雄たちの力を受け継ぎ無双する. 3	コノボウケンシャジンルイシサイキョウデス:ハズレスキルカンテイガケイショウニカク	日之影, ソラ/みやけ, りく	日之影ソラ:原作/みやけりく:漫画/エシュアル:キャラクター原案
9784845864607	2024.6	リイド社	パーフェクト・メモワール	Vol. 33	コミック艶. Vol. 33	コミックエン		
9784821158539	2024.6	ぶんか社	Bunkasha comics	Vol. 47	ごはん日和. Vol. 47	ゴハンビヨリ		
9784253310789	2024.6	秋田書店	ヤングチャンピオン・コミックス	3	私刑執行人 = The Private Executioner : 殺人弁護士とテミスの天秤. 3	シケイシッコウニン	草下, シンヤ, 1975-/内田, 康平, 漫画家/大槻, 展子	草下シンヤ:原作/内田康平:漫画/大槻展子:監修
9784087926194	2024.7	集英社	愛蔵版コミックス		アイシールド21 BRAIN×BRAVE : 21st Anniversary down	アイシールドニジュウイチブレインブレイブ:トゥエンティファーストアニバーサリーダ	村田, 雄介	稲垣理一郎:原作/村田雄介:漫画
9784253313117	2024.7	秋田書店	ヤングチャンピオン・コミックス	1	アウターQ = Outer Q : 弱小Webマガジンの事件簿. 1	アウターキュー	澤村, 伊智, 1979-/宵町, めめ	澤村伊智:原作/宵町めめ:漫画
9784799219218	2024.7	キルタイムコミュニケーション	二次元ドリームコミックス ; 741. 二次元コ		悪堕ち孕ませ : 正義の美少女悪転受胎	アクオチハラマセ:セイギノビショウジョアクテンジュタイ		
9784253313018	2024.7	秋田書店	ヤングチャンピオン・コミックス	1	悪の組織の求人広告. 1	アクノソシキノキュウジンコウコク	喜友名, トト/優輝, 光太朗	喜友名トト:原作/優輝光太朗:漫画
9784047379589	2024.7	KADOKAWA	HARTA COMIX		異種交流会 = EXCHANGE PARTIES WITH ANTHROPOMORPHIC FIGURES	イシュコウリュウカイ		
9784048113182	2024.7	KADOKAWA	MFコミックス. アライブ+シリーズ	1	異世界のすみっこで快適ものづくり生活 : 女神さまのくれた工房はちょっとやりすぎ性能だった. 1	イセカイノスミッコデカイテキモノズクリセイカツ:メガミサマノクレタコウボウワチョ	西山, アラタ/長田, 信織	西山アラタ:漫画/長田信織:原作/東上文:キャラクター原案
9784867320266	2024.7	ナナロク社			一年前の猫	イチネンマエノネコ	近藤, 聡乃, 1980-	近藤聡乃 絵と文:
9784022143969	2024.7	朝日新聞出版			伊藤潤二展誘惑Illustrations = JUNJI ITO EXHIBITION ENCHANTMENT ILLUSTRATIONS	イトウジュンジテンユウワクイラストレーションズ	伊藤, 潤二	伊藤潤二:著
9784847074608	2024.7	ワニ・プラス			命の水 = L&#39;eau de vie : モンマルトル-ラパン・アジルへの道	イノチノミズ	さかもと, 未明, 1965-	さかもと未明:著
9784801983694	2024.7	竹書房	Bamboo comics		うおっ♡でっか♡巨乳巨尻高身長ギャルちゃんは僕に恋してる : アンソロジーコミック	ウオッ♡デッカ♡キョニュウキョジリコウシンチョウギャルチャンワボクニコイシテル:		
9784821158805	2024.7	ぶんか社	Bunkasha comics	Vol. 43	俺流!絶品めし. Vol. 43	オレリュウ!ゼッピンメシ		
9784049158908	2024.7	KADOKAWA	電撃コミックスNEXT ; N312-04	2	怪物たちを統べるモノ = THE BOY WHO RULES THE MONSTERS : 最強の支援特化能力で、気付けば世界最強パーティーに! 2	カイブツタチオスベルモノ	多門, 結之/Sin Guilty	多門結之:著/Sin Guilty:原作/中村エイト:キャラクター原案
9784403669378	2024.7	新書館	ディアプラスコミックス ; 836	11	花鳥風月. 11	カチョウフウゲツ	志水, ゆき	志水ゆき:
9784911186121	2024.7	モバイルメディアリサーチ	ラブきゅんcomic	8	ギラつき上司と偽装結婚!? 8	ギラツキジョウシトギソウケッコン	叶依, 恭	叶依恭:著
9784049158458	2024.7	KADOKAWA	電撃コミックスNEXT ; N350-04	2	この世はガマンが多すぎる! 2	コノヨワガマンガオオスギル	御眼鏡	御眼鏡:著
9784802157797	2024.7	エックスワン	メディアパルムック	Vol.21	コミケPlus. Vol.21	コミケプラス		
9784065366035	2024.8	講談社	モーニングKC	6	逢いたくて、島耕作. 6	アイタクテシマコウサク	諏訪, 符馬	諏訪符馬:作
9784041152164	2024.8	KADOKAWA	あすかコミックスCL-DX		アイドルだって振り向かせたい	アイドルダッテフリムカセタイ	桜庭, ちどり	桜庭ちどり:著
9784081152346	2024.8	集英社	SJR	3	秋本治のナイス!なチョイスこち亀live!! : こちら葛飾区亀有公園前派出所. 3	アキモトオサムノナイス!ナチョイスコチカメlive!!:コチラカツシカクカメアリ	秋本, 治, 1952-	秋本治:著
9784065356890	2024.8	講談社	KCx	2	悪夢令嬢は一家滅亡の夢を見た : 私の目的は生き延びることです. 2	アクユメレイジョウワイッカメツボウノユメオミタ:ワタシノモクテキワイキノビルコト	大菊小菊/近衛, 悠/泉乃, せん	大菊小菊:原作/近衛悠:漫画/泉乃せん:構成
9784046837509	2024.8	KADOKAWA	MFコミックス. ジーンシリーズ	1	憧れの作家は人間じゃありませんでした. 1	アコガレノサッカワニンゲンジャアリマセンデシタ	相尾, 灯自/澤村, 御影	相尾灯自:漫画/澤村御影:原作/スカイエマ:キャラクター原案
9784864682763	2024.8	ヒーローズ	HCヒーローズコミックス	03	あつあつ!スタグル旅. 03	アツアツスタグルタビ	能田, 達規	能田達規:著
9784821159017	2024.8	ぶんか社	Bunkasha comics		あなたが体験した怖い話 : 霊能者も震えた!凶悪霊の呪い	アナタガタイケンシタコワイハナシ:レイノウシャモフルエタ!キョウアクレイノノロイ		
9784065364901	2024.8	講談社	KCx	3	義姉の代わりに、余命一年と言われる侯爵子息様と婚約することになりました. 3	アネノカワリニヨメイイチネントイワレルコウシャクシソクサマトコンヤクスルコトニナ	もりこも/瑪々子	もりこも:漫画/瑪々子:原作/紫藤むらさき:キャラクター原案
9784537148695	2024.8	日本文芸社	Nichibun comics	1	アブソリュートキル. 1	アブソリュートキル	愛南, ぜろ	愛南ぜろ:
9784757593800	2024.8	スクウェア・エニックス	ビッグガンガンコミックス		あまサドアンソロジー	アマサドアンソロジー		
9784253275255	2024.8	秋田書店	PRINCESS COMICS	8	妖精国の騎士Ballad～継ぐ視の守護者～. 8	アルフヘイムノキシバラッドツグミノモリ	中山, 星香, 1954-	中山星香:著
9784065363829	2024.8	講談社	モーニングKC	16	アンメット = unmet : ある脳外科医の日記. 16	アンメット	子鹿, ゆずる/大槻, 閑人	子鹿ゆずる:原作/大槻閑人:漫画
9784864682725	2024.8	ヒーローズ	HCヒーローズコミックス	2	生きとし生ける = All living things. 2	イキトシイケル	長谷川, 未来	長谷川未来:著
9784334102623	2024.8	光文社			生きるのが楽になるスヌーピー : 心をゆるめてくれる禅の言葉	イキルノガラクニナルスヌーピー:ココロオユルメテクレルゼンノコトバ	枡野, 俊明, 1953-	チャールズ・M.シュルツ:著/谷川俊太郎:訳/枡野俊明:監修
9784799219362	2024.8	キルタイムコミュニケーション	アンリアルコミックス ; 316		因習村でイキ狂う雌達 : 別冊コミックアンリアル	インシュウムラデイキクルウメスタチ:ベッサツコミックアンリアル		
9784403669439	2024.8	新書館	ディアプラスコミックス ; 842		インフィニット・スター	インフィニット・スター	須野, なつこ	須野なつこ:
9784253306560	2024.8	秋田書店	ヤングチャンピオン・コミックス	1	売れ残りの奴隷エルフを拾ったので、娘にすることにした. 1	ウレノコリノドレイエルフオヒロッタノデムスメニスルコトニシタ	遥, 透子/澤村, 明	遥透子:原作/澤村明:漫画/松うに:キャラクター原案
9784065363997	2024.8	講談社	KCx	2	王子、婚約破棄したのはそちらなので、恐い顔でこっちにらまないでください。. 2	オウジコンヤクハキシタノワソチラナノデコワイカオデコッチニラマナイデクダサイ	真曽木, トウル/三枝, えま	真曽木トウル:原作/三枝えま:漫画/足立いまる:キャラクター原案
9784777055845	2024.8	カルチュア・エンタテインメントネコ・パブ			オオカミが鉄道模型をはじめるマンガ	オオカミガテツドウモケイオハジメルマンガ	らつた	らつた [著]:
9784065367858	2024.8	講談社		12	OTOMO THE COMPLETE WORKS. 12	オオトモザコンプリートワークス	大友, 克洋, 1954-	大友克洋:著
9784065367865	2024.8	講談社		6	OTOMO THE COMPLETE WORKS. 6	オオトモザコンプリートワークス	大友, 克洋, 1954-	大友克洋:著
9784758085632	2024.8	一迅社	IDコミックス. Zero-sum comics	2	お飾り妻は冷酷旦那様と離縁したい! : 実は溺愛されていたなんて知りません : アンソロジーコミック. 2	オカザリヅマワレイコクダンナサマトリエンシタイ!:ジツワデキアイサレテイタナンテ		
9784046836397	2024.8	KADOKAWA	MFコミックス. アライブシリーズ	8	幼なじみが絶対に負けないラブコメ. 8	オサナナジミガゼッタイニマケナイラブコメ	井冬, 良/二丸, 修一	井冬良:漫画/二丸修一:原作/しぐれうい:キャラクター原案
9784041151853	2024.8	KADOKAWA	あすかコミックスCL-DX		幼なじみでもキスがしたい	オサナナジミデモキスガシタイ	あずみ, つな	あずみつな:著
9784041151839	2024.8	KADOKAWA	あすかコミックスCL-DX		推しが義弟で恋人で	オシガオトウトデコイビトデ	めぎむら	めぎむら:著
9784065365908	2024.8	講談社	モーニングKC	3	オッドスピン. 3	オッドスピン	菅野, カラン	菅野カラン:著
9784785977153	2024.8	少年画報社	ぐる漫	No. 77 (勝負のカツ丼!編)	思い出食堂. No. 77 (勝負のカツ丼!編)	オモイデショクドウ		
9784537148701	2024.8	日本文芸社	Nichibun comics. マンガtop	3	怪異界. 3	カイイカイ	宮尾, 行巳	宮尾行巳:
9784065363836	2024.8	講談社	モーニングKC	3	街道あるくんです = Let&#39;s Walk The TOKAIDO. 3	カイドウアルクンデス	竹本, 真/猪乙, くろ	竹本真:原作/猪乙くろ:作画
9784870424517	2024.8	あまとりあ社	バイキングコミックススペシャル		カチコチ男の娘 : 女子寮に女装少年ひとり	カチコチオトコノムスメ:ジョシリョウニジョソウショウネンヒトリ	夏川冬 著	夏川冬:著
9784253198134	2024.8	秋田書店	PRINCESS COMICSプチプリ	2	歌舞伎町のカリスマ無双キャバ嬢が史上最強の悪役令嬢マリー・アントワネットに生まれ変わったら. 2	カブキチョウノカリスマムソウキャバジョウガシジョウサイキョウノアクヤクレイジョウ	ひかり, 旭/新堂, 冬樹, 1966-	ひかり旭:漫画/新堂冬樹:原作
9784864682855	2024.8	ヒーローズ	HCヒーローズコミックス	25	仮面ライダークウガ = Masked Rider KUUGA. 25	カメンライダークウガ	石ノ森, 章太郎, 1938-1998/井上, 敏樹, 1959-/横島, 一	石ノ森章太郎:原作/井上敏樹:脚本/横島一:作画
9784041153383	2024.8	KADOKAWA		KURO	COLOR : CLAMP展公式画集. KURO	カラー:クランプテンコウシキガシュウ	CLAMP	CLAMP:著
