slug	title	detail
catwalk	キャットウォーク	
comic-higashino-keigo-mystery-2014	コミック東野圭吾ミステリー	
crusader-kawaso-2002	クルセイダー	
engage-watanabe-2009	エンゲージ	
gift-2012	gift	
kurotokage-2019	黒トカゲ	
nein	Nein	
rocketman	ロケットマン	
tenyoritakaku	天より高く	
to-heart-2	To heart 2	
